ID,DATA,RISK,TIME_MS
155,69.4142,14.9553,1547511255094
156,51.1562,97.6238,1547511256107
157,37.7266,89.3219,1547511257121
158,49.0272,96.3077,1547511258132
159,50.9138,97.474,1547511259132
160,44.1612,93.2997,1547511260124
161,48.6074,96.0482,1547511261125
162,45.7599,94.2879,1547511262129
163,25.8172,81.9597,1547511263111
164,26.0788,82.1214,1547511264104
165,35.724,88.0839,1547511265126
166,40.7509,91.1914,1547511266129
167,40.7509,91.1914,1547511267115
168,51.096,97.5866,1547511268098
169,57.6458,32.6414,1547511269089
170,56.4086,27.198,1547511270088
171,56.0778,25.7424,1547511271088
172,56.0778,25.7424,1547511272088
173,49.0497,96.3216,1547511273091
174,50.6571,97.3153,1547511274083
175,50.6571,97.3153,1547511275082
176,51.3453,97.7407,1547511276083
177,51.3453,97.7407,1547511277083
178,51.3453,97.7407,1547511278082
179,51.3453,97.7407,1547511279086
180,51.3453,97.7407,1547511280085
181,52.4697,98.4358,1547511281084
182,41.2578,91.5048,1547511282087
183,51.2731,97.6961,1547511283087
184,40.7755,91.2067,1547511284085
185,40.7755,91.2067,1547511285086
186,43.7055,93.018,1547511286087
187,44.3051,93.3886,1547511287085
188,44.3051,93.3886,1547511288087
189,42.9561,92.5547,1547511289091
190,41.3975,91.5912,1547511290089
191,47.4559,95.3364,1547511291088
192,44.2352,93.3454,1547511292106
193,44.2352,93.3454,1547511293129
194,49.9439,96.8744,1547511294137
195,54.5839,99.7428,1547511295118
196,51.0414,97.5529,1547511296096
197,45.5412,94.1528,1547511297088
198,55.1865,21.8206,1547511298087
199,47.0013,95.0553,1547511299088
200,47.0013,95.0553,1547511300088
201,49.7745,96.7697,1547511301091
202,55.2241,21.9859,1547511302093
203,64.9871,64.9434,1547511303087
204,64.9871,64.9434,1547511304087
205,54.4562,99.6638,1547511305091
206,55.1552,21.6829,1547511306091
207,53.3773,98.9969,1547511307092
208,53.3773,98.9969,1547511308085
209,45.6026,94.1907,1547511309085
210,47.098,95.1151,1547511310094
211,46.8071,94.9353,1547511311093
212,46.8071,94.9353,1547511312088
213,39.8611,90.6414,1547511313084
214,36.6686,88.6678,1547511314087
215,38.9294,90.0654,1547511315085
216,42.1218,92.0389,1547511316084
217,47.6391,95.4496,1547511317087
218,65.6234,19.2875,1547511318087
219,78.1667,4.95238,1547511319085
220,68.9066,15.5354,1547511320086
221,66.4888,18.2985,1547511321089
222,66.4888,18.2985,1547511322088
223,66.4888,18.2985,1547511323086
224,63.3056,57.5444,1547511324089
225,53.9559,99.3546,1547511325092
226,39.6675,90.5217,1547511326089
