Service	Invocations	Failures
bloodpressure-0	203	40
bloodpressurefilter-0	201	17
bloodpressuretransfer-0	200	32
centralhub-0	193	24
ecg-0	211	22
ecgfilter-0	210	26
ecgtransfer-0	209	34
oximeter-0	205	21
oximeterfilter-0	204	27
oximetertransfer-0	204	35
thermometer-0	208	21
thermometerfilter-0	207	27
thermometertransfer-0	206	43

	bloodpressure-0	bloodpressurefilter-0	bloodpressuretransfer-0	centralhub-0	ecg-0	ecgfilter-0	ecgtransfer-0	oximeter-0	oximeterfilter-0	oximetertransfer-0	thermometer-0	thermometerfilter-0	thermometertransfer-0	
52	0	0	0	0	0	0	0	0	0	0	0	0	1	
53	1	0	0	0	0	0	0	1	0	0	0	0	0	
54	1	0	1	1	0	0	0	0	0	0	0	1	1	
55	0	0	0	0	0	0	0	0	0	1	0	1	0	
56	1	0	0	0	0	0	0	0	0	0	0	0	0	
57	0	0	0	0	0	0	0	0	0	1	0	0	0	
58	0	0	0	0	1	1	0	0	0	1	0	0	0	
59	1	0	0	1	0	1	1	0	0	0	0	0	0	
60	1	0	0	0	0	0	1	1	1	0	0	1	1	
61	0	1	0	0	1	0	0	0	0	0	1	1	0	
62	1	0	0	0	0	0	0	0	0	0	0	0	0	
63	0	0	0	0	0	0	1	1	1	0	0	0	1	
64	1	1	0	0	0	0	0	1	1	0	1	1	0	
65	0	0	0	0	0	0	0	0	0	0	0	0	0	
66	1	0	0	0	0	0	0	0	1	1	0	0	1	
67	0	0	0	0	0	0	0	1	0	0	0	0	0	
68	0	0	1	1	0	0	0	0	0	0	0	1	1	
69	0	0	0	0	0	0	0	0	0	1	0	0	0	
70	0	0	0	1	0	0	0	0	0	0	0	0	0	
71	0	0	0	0	0	0	0	0	0	0	0	0	0	
72	0	0	1	0	0	0	0	0	0	0	0	0	0	
73	0	0	0	1	0	1	0	0	1	0	0	0	0	
74	0	0	1	0	0	0	0	0	0	0	0	0	0	
75	0	0	0	0	0	0	1	0	0	0	0	0	0	
76	0	0	0	0	0	0	0	0	0	0	0	0	0	
77	0	0	0	0	0	0	0	0	0	0	0	0	0	
78	0	0	0	0	0	0	0	0	0	0	0	0	1	
79	0	0	0	0	0	0	0	0	0	0	0	0	0	
80	0	0	1	0	0	0	0	0	0	0	0	0	0	
81	0	0	0	0	0	0	0	0	0	0	0	0	0	
82	0	0	0	0	0	0	1	0	0	0	0	0	0	
83	0	0	0	0	0	0	0	0	0	0	0	0	0	
84	0	0	0	0	1	1	0	0	0	0	0	0	0	
85	1	0	0	0	0	0	1	0	0	0	0	0	0	
86	1	0	0	0	0	0	1	0	0	0	0	0	0	
87	1	0	1	1	0	0	0	0	0	0	1	0	1	
88	1	0	0	0	0	1	1	0	0	0	0	0	0	
89	1	0	1	0	0	1	1	0	0	0	0	0	1	
90	0	1	0	0	0	0	0	1	1	1	0	0	0	
91	0	0	0	0	0	0	0	0	0	0	0	1	0	
92	0	0	0	0	0	0	0	0	0	1	0	1	0	
93	0	1	1	0	0	0	0	0	0	0	0	0	0	
94	0	0	0	0	0	0	0	0	0	0	0	0	0	
95	0	0	0	0	0	0	0	0	0	0	0	0	0	
96	0	0	0	1	0	0	0	0	0	0	0	0	1	
97	0	0	0	0	1	0	0	0	0	0	0	0	1	
98	0	0	0	0	0	1	0	0	0	0	0	0	0	
99	0	0	0	0	0	0	1	0	0	0	0	0	0	
100	0	0	0	0	0	0	0	0	0	0	1	0	0	
101	0	0	0	0	1	0	0	0	0	0	0	0	0	
102	0	0	0	0	0	0	0	0	0	0	0	0	1	
103	0	0	1	0	0	0	1	1	0	1	0	0	0	
104	0	1	0	0	0	0	0	0	0	0	1	0	0	
105	1	0	0	0	0	0	0	0	0	1	0	0	0	
106	0	0	0	0	1	0	0	0	1	0	0	0	1	
107	0	0	0	0	0	0	0	1	0	0	0	0	0	
108	0	0	0	0	0	0	1	0	0	0	0	0	0	
109	0	0	0	1	0	0	0	0	0	1	1	0	0	
110	0	1	0	0	0	0	0	0	0	0	0	0	0	
111	0	0	0	0	0	0	0	0	0	0	0	0	1	
112	0	0	1	0	0	0	0	1	0	0	0	0	0	
113	0	0	1	1	0	0	0	0	0	0	0	0	0	
114	0	0	0	0	0	0	0	0	0	1	0	0	0	
115	1	0	0	0	0	0	1	0	0	0	0	0	0	
116	0	0	0	0	0	0	1	0	0	0	0	0	0	
117	1	0	0	0	0	0	1	0	0	1	0	0	1	
118	1	0	0	1	0	0	1	0	1	1	1	0	1	
119	0	1	0	0	0	0	0	0	0	0	0	0	0	
120	1	0	0	0	0	0	0	0	0	0	0	0	1	
121	1	0	0	0	0	0	0	0	1	1	0	0	1	
122	1	0	0	0	0	0	0	0	0	0	0	0	0	
123	1	0	0	0	0	0	0	0	0	0	0	0	0	
124	1	1	0	1	0	1	1	0	1	0	0	0	1	
125	0	0	1	0	0	0	0	0	0	0	0	0	0	
126	0	0	0	0	1	0	0	0	0	0	0	0	0	
127	0	0	0	0	0	0	0	0	0	0	0	0	0	
128	0	0	0	0	0	0	1	0	0	0	0	0	1	
129	0	0	0	0	0	1	0	0	0	0	1	0	1	
130	0	0	0	0	0	0	0	0	0	0	0	0	1	
131	0	0	0	0	1	0	0	0	0	0	0	0	1	
132	0	0	0	0	0	0	0	1	0	0	0	0	0	
133	0	0	0	0	0	0	1	0	0	0	0	0	1	
134	0	0	0	0	0	0	0	0	0	1	1	1	1	
135	0	0	0	0	0	0	0	0	1	0	0	0	0	
136	0	0	0	0	0	0	0	0	0	0	0	0	1	
137	0	0	0	0	1	0	0	1	0	0	0	0	0	
138	0	0	0	1	0	0	0	0	0	0	0	0	0	
139	1	0	0	0	0	1	1	0	0	1	1	0	1	
140	0	1	1	0	0	0	0	0	0	0	1	1	1	
141	1	0	0	0	0	0	0	0	1	1	0	1	1	
142	0	0	1	0	0	0	0	0	0	0	0	0	1	
143	0	0	0	1	0	0	0	1	0	0	0	0	0	
144	0	1	1	0	0	0	0	0	0	0	0	0	0	
145	0	0	0	0	0	0	0	0	0	1	0	0	0	
146	1	0	0	0	0	1	0	0	0	0	0	0	0	
147	0	0	0	0	1	0	0	0	1	0	0	0	0	
148	0	0	0	0	0	0	0	0	0	0	0	0	0	
149	0	0	0	1	0	0	1	0	0	0	0	0	0	
150	0	0	1	0	0	0	0	0	0	0	1	1	0	
151	0	0	0	0	0	0	0	0	0	0	0	1	0	
152	0	0	0	0	0	0	0	0	0	0	0	0	1	
153	0	0	0	0	0	0	0	1	0	0	0	0	0	
154	0	0	0	0	0	0	0	0	0	0	0	1	0	
155	0	0	0	0	1	0	0	0	0	1	0	0	0	
156	0	0	0	0	0	0	0	0	1	0	0	0	0	
157	0	0	0	0	0	0	1	0	0	0	0	0	0	
158	0	1	0	0	0	1	0	0	1	0	1	0	0	
159	0	0	0	1	0	0	0	0	0	0	0	1	0	
160	1	0	0	0	0	0	0	0	1	0	0	1	1	
161	0	0	0	0	0	0	0	1	0	0	0	0	0	
162	1	0	0	0	0	0	0	0	0	0	0	0	0	
163	0	0	0	0	0	0	0	0	0	1	0	0	0	
164	0	0	0	0	0	0	0	0	0	0	0	0	0	
165	0	1	1	0	1	0	0	0	0	0	0	0	0	
166	0	0	1	0	0	0	0	0	0	0	0	0	0	
167	0	0	0	1	0	1	1	0	1	0	0	0	0	
168	0	1	1	0	0	0	0	0	0	0	1	0	0	
169	0	0	0	0	0	0	0	0	0	0	0	0	0	
170	0	0	0	0	0	0	0	0	0	0	0	0	1	
171	0	0	0	0	0	0	0	1	0	0	0	0	0	
172	0	0	0	0	0	0	0	0	0	0	0	0	0	
173	0	0	0	0	1	0	0	0	1	1	0	0	0	
174	0	0	0	0	0	0	0	0	0	0	0	1	0	
175	0	0	0	0	0	0	1	0	0	0	0	1	0	
176	0	0	0	0	0	0	0	0	1	0	1	0	0	
177	0	0	1	1	0	0	0	0	0	0	0	1	0	
178	1	0	0	0	0	0	0	0	0	0	0	0	1	
179	0	0	0	0	0	1	0	1	0	0	0	0	0	
180	1	0	1	0	0	1	0	0	0	0	0	0	0	
181	0	0	0	0	0	0	0	0	0	1	0	0	0	
182	0	0	0	0	1	0	0	0	0	0	0	1	0	
183	0	0	0	0	0	0	0	0	1	0	0	0	0	
184	0	0	0	0	0	0	1	0	0	0	0	1	0	
185	0	0	0	1	0	0	0	0	0	0	1	0	0	
186	0	0	0	0	0	1	0	0	1	0	0	0	0	
187	0	0	0	0	0	0	0	0	0	0	0	0	1	
188	0	0	0	0	0	1	0	1	0	0	0	0	0	
189	0	0	0	0	0	0	0	0	0	0	0	0	0	
190	1	0	1	0	0	0	0	0	0	1	0	0	0	
191	0	0	0	0	1	0	0	0	0	0	0	0	0	
192	0	0	0	0	0	0	0	0	0	0	0	0	0	
193	0	0	0	0	0	0	1	0	0	0	0	0	0	
194	0	0	0	1	0	0	0	0	0	0	1	0	0	
195	0	0	0	0	0	0	0	0	0	0	0	0	0	
196	1	1	1	0	1	1	0	0	0	0	0	1	1	
197	0	0	0	0	0	0	0	1	0	0	0	0	0	
198	0	0	0	0	0	0	0	0	0	0	0	0	0	
199	0	0	0	0	0	0	0	0	0	1	0	0	0	
200	0	0	0	0	0	0	0	0	0	0	0	0	0	
201	0	0	1	0	0	0	0	0	0	0	0	0	0	
202	0	0	0	0	0	0	0	0	0	0	0	0	0	
203	0	0	0	1	0	0	0	0	0	0	0	0	0	
204	0	0	0	0	0	0	0	0	0	0	0	0	0	
205	0	0	0	0	0	0	0	0	0	0	0	0	0	
206	0	0	0	0	0	0	0	0	0	1	0	0	0	
207	1	0	0	1	1	0	0	0	0	0	0	0	0	
208	1	0	0	0	0	0	0	0	0	1	0	0	0	
209	1	0	1	0	1	1	1	0	0	0	0	0	0	
210	1	0	0	0	0	0	0	0	0	1	0	0	0	
211	0	0	1	0	0	0	0	0	1	0	0	0	0	
212	1	0	0	0	0	0	0	0	0	0	0	0	0	
213	1	0	0	0	0	0	0	0	0	0	0	0	1	
214	0	0	0	0	0	0	0	0	0	0	0	0	0	
