Service	Invocations	Failures
bloodpressure-0	294	41
bloodpressurefilter-0	293	34
bloodpressuretransfer-0	292	32
centralhub-0	286	27
ecg-0	303	26
ecgfilter-0	302	32
ecgtransfer-0	301	58
oximeter-0	297	28
oximeterfilter-0	296	31
oximetertransfer-0	295	61
thermometer-0	300	28
thermometerfilter-0	299	40
thermometertransfer-0	298	58

	bloodpressure-0	bloodpressurefilter-0	bloodpressuretransfer-0	centralhub-0	ecg-0	ecgfilter-0	ecgtransfer-0	oximeter-0	oximeterfilter-0	oximetertransfer-0	thermometer-0	thermometerfilter-0	thermometertransfer-0	
25	0	1	0	0	0	0	0	1	0	0	0	1	0	
26	0	0	0	0	0	0	0	0	0	0	0	0	0	
27	1	0	0	0	0	0	0	0	0	1	0	0	0	
28	0	0	0	0	0	0	1	0	0	0	0	0	0	
29	0	0	0	0	0	0	0	0	0	0	0	0	0	
30	0	0	0	0	0	1	1	0	0	0	0	0	0	
31	0	0	0	1	0	0	0	0	1	0	0	0	0	
32	0	0	0	0	0	0	0	0	1	0	0	0	0	
33	1	0	0	0	0	0	0	0	0	0	0	0	0	
34	0	1	0	0	1	0	0	0	0	0	0	0	0	
35	0	0	0	0	0	0	0	0	0	0	0	0	0	
36	0	0	1	0	0	0	1	0	0	0	0	0	1	
37	0	0	0	0	0	1	0	0	0	0	1	0	1	
38	0	0	0	0	0	0	0	0	0	0	0	0	1	
39	0	0	0	0	0	0	0	0	0	1	0	0	1	
40	0	0	0	0	0	0	0	1	0	0	0	0	0	
41	0	0	0	0	0	0	0	0	0	1	0	0	0	
42	1	0	0	0	0	0	0	0	0	1	0	0	0	
43	0	1	0	0	0	0	0	0	0	0	0	0	0	
44	0	0	0	0	0	0	0	0	0	0	0	0	0	
45	0	0	0	0	0	0	1	0	0	0	0	0	1	
46	0	0	0	1	1	0	0	0	0	0	0	0	0	
47	1	0	0	0	0	0	1	0	0	1	0	0	0	
48	0	0	0	0	0	0	1	0	0	1	0	0	0	
49	0	0	0	0	0	0	0	0	0	0	1	0	1	
50	0	1	0	0	0	0	0	0	0	0	0	0	0	
51	0	0	0	0	0	0	0	0	0	0	0	0	1	
52	1	0	1	0	0	0	1	1	0	0	0	0	0	
53	0	0	0	0	0	1	1	0	0	1	0	1	1	
54	0	0	0	0	0	0	0	0	0	1	0	0	0	
55	0	0	0	0	0	0	0	0	0	0	0	0	0	
56	0	0	0	0	0	0	0	0	0	0	0	0	0	
57	0	0	0	0	1	0	0	0	0	0	0	0	0	
58	1	0	1	1	0	0	0	0	0	0	0	1	0	
59	0	0	0	0	0	0	1	0	0	1	0	0	0	
60	0	0	0	0	1	0	0	0	0	1	1	0	0	
61	0	1	0	0	0	0	0	0	1	1	0	0	0	
62	0	0	0	0	0	0	1	0	0	0	0	0	1	
63	0	0	0	0	0	0	0	1	0	0	1	0	0	
64	0	0	0	0	0	0	0	0	0	1	0	0	0	
65	0	1	0	0	0	0	0	0	0	1	0	1	1	
66	0	0	0	0	0	0	0	1	0	0	0	0	0	
67	0	0	0	0	0	0	0	0	0	0	0	0	0	
68	1	0	0	0	0	0	0	0	0	1	0	0	0	
69	0	0	0	1	0	0	0	0	0	0	0	0	0	
70	0	0	1	0	0	0	1	0	1	1	0	0	0	
71	0	0	0	0	0	0	1	0	0	0	0	0	0	
72	0	0	0	1	0	0	0	0	1	1	0	0	0	
73	0	0	0	0	0	0	0	0	1	0	0	0	0	
74	0	0	0	0	0	0	0	0	0	0	0	0	0	
75	0	0	0	0	0	0	0	0	0	1	0	1	1	
76	0	0	1	0	0	0	0	0	0	1	0	0	0	
77	0	0	0	0	0	0	0	0	0	1	0	0	0	
78	1	0	0	0	0	0	1	0	0	1	0	0	0	
79	0	0	0	0	0	0	0	0	1	1	0	0	0	
80	0	0	0	0	0	0	1	0	0	0	0	0	0	
81	1	0	0	0	0	0	0	0	0	0	0	0	0	
82	0	0	0	0	0	0	0	0	0	0	0	0	0	
83	0	0	0	0	1	1	1	0	0	0	0	0	0	
84	0	0	0	0	0	0	0	0	0	0	0	0	0	
85	0	0	0	0	0	0	1	0	0	0	0	0	0	
86	0	0	0	0	0	1	1	0	0	0	1	1	0	
87	0	0	0	0	0	0	0	0	0	0	0	1	1	
88	0	0	1	0	0	1	1	0	0	0	0	0	1	
89	0	0	0	0	0	0	0	1	0	0	0	1	0	
90	1	0	0	0	0	0	0	0	0	0	0	0	0	
91	1	0	0	0	0	0	0	0	0	1	0	0	0	
92	0	0	0	0	0	0	0	0	0	0	0	0	0	
93	0	1	0	0	0	0	0	0	0	0	0	0	0	
94	0	0	1	1	0	0	0	0	0	0	0	0	0	
95	0	0	0	1	0	0	0	0	0	0	0	0	0	
96	0	0	0	0	1	0	0	0	0	0	0	0	0	
97	0	0	0	0	0	0	0	0	0	0	0	0	0	
98	0	0	0	0	0	1	1	0	0	0	0	0	1	
99	0	0	0	0	0	0	0	0	1	1	1	0	1	
100	0	0	1	0	1	1	0	0	0	0	0	0	0	
101	0	0	1	0	0	0	0	0	0	0	0	0	1	
102	0	0	0	0	0	1	1	1	0	0	0	0	0	
103	0	0	0	0	0	0	0	0	0	0	1	0	0	
104	0	0	1	0	0	0	0	0	0	1	0	1	0	
105	0	0	0	0	1	0	0	0	0	0	0	1	1	
106	0	0	0	0	0	0	0	1	0	0	0	0	0	
107	0	0	0	0	0	0	1	0	0	0	0	0	0	
108	0	0	0	1	0	0	0	0	0	1	1	0	0	
109	0	0	0	0	0	0	0	0	1	0	0	0	0	
110	0	0	0	0	0	0	0	0	0	0	0	0	1	
111	1	1	0	0	0	0	0	1	0	0	0	0	0	
112	0	0	0	1	0	0	0	0	0	0	0	0	0	
113	0	0	0	0	0	0	0	0	0	1	0	1	0	
114	0	0	0	0	0	0	0	0	0	0	0	1	0	
115	0	0	0	0	0	0	0	0	0	0	0	0	0	
116	0	0	0	0	0	0	0	0	1	1	0	0	0	
117	0	0	0	1	0	0	0	0	0	0	0	0	0	
118	0	0	0	0	0	0	0	0	0	0	0	0	0	
119	0	0	0	0	0	1	1	0	0	0	0	0	0	
120	0	0	0	0	0	0	0	0	0	0	0	0	0	
121	0	0	0	0	0	0	0	0	0	0	0	0	0	
122	0	0	0	0	0	0	0	0	0	0	0	0	0	
123	0	0	0	0	0	0	0	0	0	0	0	0	0	
124	0	0	0	0	0	0	0	0	0	0	0	0	0	
125	0	0	0	0	1	1	0	0	1	0	0	0	0	
126	0	0	1	1	0	0	0	0	0	0	0	0	0	
127	0	1	0	0	0	0	1	0	0	0	0	0	0	
128	0	0	0	0	0	0	0	0	0	0	1	1	1	
129	0	0	0	0	0	0	0	0	0	0	0	0	0	
130	0	0	0	0	1	0	0	0	0	0	0	0	1	
131	0	0	0	0	0	0	0	1	0	0	0	0	0	
132	1	0	0	0	0	1	1	0	0	0	0	0	0	
133	0	0	0	0	0	0	0	0	0	1	1	0	0	
134	0	0	0	0	0	0	0	0	1	0	0	1	0	
135	0	0	0	0	0	1	0	0	0	0	0	0	1	
136	0	0	0	0	1	0	0	1	0	0	0	0	0	
137	0	0	0	1	0	0	0	0	0	0	0	0	0	
138	0	1	0	0	0	0	1	0	0	1	0	0	0	
139	0	0	0	0	0	0	0	0	1	0	1	0	0	
140	0	0	0	0	0	1	0	0	0	0	0	0	0	
141	0	0	0	0	0	0	0	0	0	0	0	0	1	
142	0	0	0	1	0	0	0	1	0	0	0	0	0	
143	0	0	0	0	0	0	0	0	1	0	0	0	0	
144	1	0	1	0	0	0	0	0	0	1	0	0	0	
145	0	0	0	0	0	0	0	0	0	0	0	0	0	
146	0	0	0	0	1	0	0	0	0	0	0	0	0	
147	0	0	0	0	0	0	0	0	0	0	0	0	0	
148	0	0	1	1	0	1	1	0	0	1	0	1	1	
149	0	0	0	0	0	0	0	0	0	0	1	0	0	
150	0	0	0	0	0	0	0	0	0	0	0	0	0	
151	0	1	0	0	0	0	0	0	0	0	0	0	1	
152	0	0	1	0	0	0	0	1	0	0	0	0	0	
153	0	0	0	0	0	0	0	0	0	0	0	0	0	
154	0	0	0	0	1	0	0	0	0	1	0	0	0	
155	0	0	0	0	0	0	0	0	0	0	0	0	0	
156	0	0	1	0	0	0	1	0	0	0	0	0	0	
157	1	0	0	0	0	0	0	0	0	0	1	0	0	
158	0	0	0	1	0	0	0	0	0	0	0	0	0	
159	0	0	0	0	0	0	0	0	0	0	0	0	1	
160	0	0	0	0	0	0	0	1	0	1	0	0	0	
161	0	0	1	1	0	0	0	0	1	1	0	0	0	
162	1	0	0	0	0	1	1	0	0	1	0	1	1	
163	0	0	0	0	0	0	0	0	0	0	0	0	0	
164	1	0	0	0	1	0	0	0	0	0	0	0	0	
165	0	0	0	0	0	1	0	0	0	0	0	0	0	
166	0	0	0	1	0	0	1	0	0	0	0	0	0	
167	0	0	0	0	0	0	0	0	0	0	1	0	0	
168	0	0	0	0	0	0	0	0	0	0	0	0	0	
169	0	0	0	0	0	0	0	0	0	0	0	0	1	
170	0	0	0	0	0	0	0	1	0	0	0	0	0	
171	0	0	0	0	0	0	0	0	0	0	0	0	0	
172	0	0	1	0	1	0	1	0	0	1	1	0	0	
173	0	1	0	0	0	0	0	0	0	0	0	0	0	
174	0	0	0	0	0	0	1	1	0	0	0	0	1	
175	0	0	1	0	0	0	0	0	0	0	1	1	0	
176	0	0	0	1	1	0	0	0	0	0	0	0	0	
177	1	0	0	0	0	0	0	0	0	0	0	0	1	
178	0	0	0	0	0	0	0	1	1	0	0	0	0	
179	0	1	1	0	0	0	0	0	0	0	0	0	0	
180	0	0	0	0	0	0	0	0	1	1	0	0	0	
181	1	0	0	0	1	0	0	0	0	0	0	0	0	
182	0	0	0	0	0	0	0	0	0	0	0	0	0	
183	0	0	0	0	0	0	1	0	0	0	0	0	0	
184	1	1	1	1	0	0	0	0	0	0	1	0	0	
185	0	0	0	0	0	0	0	0	0	0	0	0	0	
186	0	0	0	0	0	0	0	0	0	0	0	0	1	
187	0	0	0	0	0	1	0	1	0	0	0	0	0	
188	0	0	0	0	0	0	0	0	0	0	0	0	0	
189	0	0	0	0	0	0	0	0	0	1	0	0	0	
190	0	0	0	0	1	0	1	0	0	0	0	0	0	
191	0	0	0	0	0	0	0	0	1	0	0	1	1	
192	0	0	0	0	0	0	1	0	0	0	0	0	0	
193	0	0	0	1	0	0	0	0	1	0	1	0	0	
194	0	0	0	0	0	0	0	0	0	0	0	0	0	
195	0	1	1	0	0	0	0	0	0	0	0	0	1	
196	0	0	0	0	0	0	0	1	0	0	0	1	0	
197	1	0	0	0	0	1	0	0	0	0	0	0	0	
198	0	0	0	0	0	0	0	0	0	1	0	0	0	
199	1	1	0	0	0	0	0	0	0	0	0	1	0	
200	0	1	0	0	0	0	0	0	0	0	0	0	0	
201	0	0	0	0	0	0	0	0	0	0	0	0	0	
202	0	1	0	1	0	0	0	0	0	0	0	0	0	
203	0	0	0	0	0	1	0	0	0	0	0	0	0	
204	0	1	1	0	0	1	0	0	0	0	0	0	0	
205	0	0	0	0	0	0	0	0	0	0	0	0	0	
206	0	0	0	0	0	0	0	0	0	0	0	0	0	
207	0	0	0	0	0	0	0	0	0	1	0	0	0	
208	0	0	0	0	0	0	0	0	0	0	0	0	0	
209	0	0	0	0	0	0	0	0	0	0	0	0	0	
210	0	0	1	0	0	0	0	0	0	0	0	1	1	
211	1	0	0	0	0	0	0	0	1	1	0	0	0	
212	1	0	0	0	0	0	0	0	0	0	0	0	0	
213	0	0	0	0	0	0	0	0	0	0	0	0	0	
214	0	0	0	0	0	0	0	0	0	0	0	0	0	
215	0	0	0	0	0	1	1	0	0	0	0	0	0	
216	0	0	0	0	0	0	0	0	0	0	0	0	0	
217	0	1	1	0	0	0	0	0	0	0	0	0	0	
218	0	1	0	0	0	0	0	0	0	0	0	0	0	
219	1	0	0	0	0	0	0	0	0	0	0	0	0	
220	0	0	0	0	0	0	0	0	0	0	0	0	0	
221	0	0	0	0	0	1	1	0	0	0	0	0	1	
222	0	0	0	0	0	0	0	0	0	0	0	0	0	
223	0	1	0	0	0	0	0	0	0	1	0	0	1	
224	0	0	0	0	0	0	0	0	1	1	0	0	0	
225	0	0	0	0	0	0	0	0	0	0	0	1	1	
226	0	0	0	0	0	0	0	0	1	0	0	0	1	
227	0	0	1	0	0	0	0	0	0	0	0	0	1	
228	0	1	0	0	0	0	0	0	1	0	0	0	1	
229	0	0	1	0	0	0	0	0	1	0	0	1	1	
230	0	0	0	0	0	0	0	0	0	0	0	0	0	
231	0	0	0	0	0	0	0	0	0	0	0	0	0	
232	1	0	0	0	0	0	0	0	0	0	0	0	0	
233	1	0	0	0	0	0	0	0	0	0	0	0	0	
234	0	1	0	0	0	0	0	0	0	0	0	0	0	
235	0	0	1	0	0	0	0	0	0	0	0	0	0	
236	0	1	0	0	0	0	0	0	0	0	0	0	0	
237	0	0	0	0	0	0	0	0	0	0	0	0	0	
238	0	0	0	0	0	0	1	0	0	0	0	0	0	
239	0	0	0	0	0	0	0	0	0	0	0	0	0	
240	1	0	0	0	0	0	0	0	0	1	1	0	0	
241	1	0	0	0	0	0	1	0	1	0	0	0	0	
242	0	0	0	0	0	0	1	0	1	1	0	0	0	
243	0	0	0	0	0	0	1	0	0	1	0	1	1	
244	0	0	0	0	0	0	0	0	0	0	0	0	0	
245	0	1	0	0	0	0	0	0	0	0	0	0	0	
246	0	0	1	0	0	0	0	0	0	0	0	0	0	
247	0	0	0	0	0	0	0	0	0	0	0	0	0	
248	0	0	0	0	0	0	1	0	0	0	0	0	0	
249	0	0	0	0	0	0	0	0	0	0	0	0	0	
250	0	0	0	0	0	0	0	0	0	0	0	0	0	
251	0	0	0	0	0	0	0	0	0	0	0	0	0	
252	0	0	0	0	0	0	0	0	0	0	0	0	0	
253	0	0	0	0	0	0	0	0	0	0	1	1	1	
254	0	0	0	0	0	0	0	0	1	1	0	0	1	
255	0	0	0	0	0	0	0	0	0	0	0	1	1	
256	1	0	0	0	0	0	1	0	1	0	0	1	1	
257	1	1	1	1	0	0	0	0	0	0	0	1	1	
258	1	0	0	0	0	0	1	0	0	0	0	1	1	
259	1	0	0	0	0	0	1	0	0	0	0	0	0	
260	0	0	0	0	0	0	1	0	0	0	0	0	0	
261	1	0	0	0	0	1	1	0	0	0	0	0	0	
262	0	0	0	0	0	0	0	0	0	0	0	1	0	
263	0	0	0	0	0	0	0	0	0	0	0	1	0	
264	0	0	0	0	0	0	0	0	0	0	0	0	0	
265	0	0	0	0	0	0	0	0	0	0	0	0	0	
266	0	0	0	0	0	0	0	0	0	0	0	0	0	
267	0	0	0	0	0	0	0	0	0	0	0	0	0	
268	1	0	0	0	0	0	0	0	0	0	0	0	0	
269	0	0	0	0	0	0	0	0	0	0	0	1	0	
270	0	0	0	0	0	0	0	0	0	1	0	1	1	
271	0	0	0	0	0	0	0	0	0	0	0	0	0	
272	0	1	0	0	0	0	1	0	0	0	0	0	0	
273	0	0	0	0	0	0	0	0	0	0	0	0	0	
274	0	0	0	0	0	1	1	0	0	1	0	1	0	
275	0	0	0	0	0	0	0	0	0	0	0	1	1	
276	0	0	0	0	0	0	0	0	0	1	0	0	0	
277	0	0	0	0	0	0	0	0	0	1	0	0	0	
278	0	0	1	0	0	0	0	0	0	0	0	0	0	
279	0	0	0	0	0	0	0	0	0	0	0	0	0	
280	0	0	0	0	0	0	0	0	0	0	0	0	0	
281	0	1	0	0	0	1	0	0	0	1	0	0	0	
282	0	0	0	0	0	0	0	0	0	0	0	0	0	
283	0	0	0	0	1	0	0	0	0	0	0	0	0	
284	0	0	0	0	0	1	1	0	0	0	0	0	0	
285	0	0	0	0	1	1	1	0	0	0	0	0	0	
286	0	0	0	0	0	0	0	0	0	0	1	1	1	
287	0	0	0	0	1	0	1	1	0	1	0	0	0	
288	1	1	0	0	0	0	0	0	0	1	1	1	1	
289	0	0	0	0	0	0	1	1	0	0	0	0	0	
290	0	0	0	0	0	1	0	1	1	1	1	1	1	
291	1	0	0	0	0	0	0	1	1	1	0	0	0	
292	0	0	0	0	1	0	0	0	0	0	0	0	1	
293	0	1	0	0	0	0	0	1	0	1	0	0	0	
294	0	1	0	0	0	0	1	0	0	0	0	0	0	
295	0	0	0	1	1	0	0	0	0	1	1	0	0	
296	0	0	0	0	0	0	0	0	0	0	0	0	0	
297	1	0	0	1	1	1	1	0	0	0	0	0	1	
298	0	0	0	0	0	0	0	1	0	0	1	0	0	
299	0	1	0	1	0	0	1	0	0	0	0	0	0	
300	0	0	0	0	0	0	0	0	0	1	1	1	1	
301	0	0	0	0	0	1	0	1	0	0	0	0	0	
302	0	0	1	0	0	0	0	0	0	0	0	0	1	
303	0	0	0	0	0	0	0	1	0	1	0	0	0	
304	0	0	0	0	0	0	0	0	0	0	0	0	0	
305	0	0	0	0	0	0	0	0	0	0	0	0	0	
