Service	Invocations	Failures
bloodpressure-0	275	58
bloodpressurefilter-0	274	28
bloodpressuretransfer-0	273	49
centralhub-0	269	27
ecg-0	284	25
ecgfilter-0	283	30
ecgtransfer-0	282	49
oximeter-0	278	21
oximeterfilter-0	277	32
oximetertransfer-0	276	51
thermometer-0	281	20
thermometerfilter-0	280	35
thermometertransfer-0	279	37

	bloodpressure-0	bloodpressurefilter-0	bloodpressuretransfer-0	centralhub-0	ecg-0	ecgfilter-0	ecgtransfer-0	oximeter-0	oximeterfilter-0	oximetertransfer-0	thermometer-0	thermometerfilter-0	thermometertransfer-0	
52	0	0	1	1	0	0	0	0	0	0	0	0	1	
53	0	0	0	0	0	0	0	1	1	0	0	0	0	
54	0	0	0	0	0	0	0	0	0	0	0	0	0	
55	0	0	0	0	0	0	0	0	0	1	0	0	0	
56	0	0	0	0	0	0	0	0	0	0	0	0	0	
57	0	0	0	0	0	0	1	0	0	0	0	0	0	
58	1	0	1	0	1	1	1	0	1	0	0	0	0	
59	1	0	0	1	0	0	0	0	1	0	0	0	0	
60	1	0	0	0	0	0	1	0	1	0	0	0	0	
61	0	0	0	0	1	0	0	0	0	0	1	0	0	
62	1	0	0	0	0	1	1	0	0	0	0	0	0	
63	1	0	0	0	0	0	1	0	1	1	0	0	1	
64	0	0	1	0	0	1	1	1	0	0	1	0	0	
65	0	0	0	0	0	0	0	0	0	0	0	0	0	
66	0	0	0	0	0	0	0	0	0	1	0	0	1	
67	1	1	1	0	0	0	0	1	0	0	0	0	0	
68	0	0	0	0	0	0	0	0	1	0	0	0	0	
69	1	0	0	0	0	0	0	0	0	1	0	0	0	
70	0	1	0	1	0	0	0	0	0	0	0	0	0	
71	0	1	0	0	0	1	0	0	1	0	0	0	0	
72	1	0	0	0	0	0	0	0	0	0	0	0	1	
73	0	1	1	1	0	0	0	0	0	0	0	1	0	
74	0	0	0	0	0	0	0	0	0	0	0	0	0	
75	1	0	0	0	0	1	0	0	0	0	0	0	0	
76	0	0	0	0	0	1	0	0	0	0	0	0	0	
77	0	0	1	0	0	1	0	0	1	0	0	0	0	
78	0	0	0	0	0	0	0	0	0	0	0	0	0	
79	0	0	0	0	0	0	0	0	0	0	0	0	0	
80	0	0	0	0	0	1	0	0	0	0	0	0	0	
81	0	0	0	0	0	0	0	0	0	0	0	0	0	
82	0	0	0	0	0	0	0	0	0	0	0	0	0	
83	0	0	0	0	0	0	0	0	0	0	0	0	1	
84	0	0	0	0	1	0	0	0	0	0	0	0	0	
85	0	0	0	0	0	0	0	0	0	0	0	0	0	
86	0	0	1	1	0	0	1	0	0	0	0	0	0	
87	0	0	0	0	0	0	0	0	0	0	1	0	0	
88	1	0	0	0	0	0	0	0	0	1	0	0	1	
89	0	0	0	0	0	0	0	0	0	0	0	0	1	
90	1	0	0	0	0	1	0	1	0	0	0	0	0	
91	0	0	0	0	0	0	0	0	0	0	0	0	0	
92	1	0	1	1	0	0	0	0	0	1	1	1	1	
93	0	0	0	0	0	0	0	0	0	0	0	0	0	
94	0	0	0	0	0	0	0	0	1	0	0	1	0	
95	0	0	0	0	0	0	0	0	1	0	0	0	0	
96	0	0	0	1	0	0	0	0	0	0	0	1	0	
97	0	0	0	0	1	0	0	0	0	0	0	0	0	
98	0	1	1	0	0	0	0	0	0	0	0	0	0	
99	1	0	0	0	0	0	1	0	0	0	0	0	0	
100	0	1	1	0	0	0	0	0	0	0	1	1	0	
101	0	0	0	0	1	0	0	0	0	0	0	0	0	
102	0	0	0	0	0	0	0	0	0	0	0	0	1	
103	0	0	0	0	0	1	1	1	0	0	0	1	0	
104	0	0	1	0	0	0	0	0	0	0	1	0	0	
105	0	0	0	0	0	1	0	0	0	1	0	1	0	
106	0	0	0	0	1	0	0	0	0	0	0	0	1	
107	0	0	0	0	0	0	0	1	0	0	0	0	0	
108	0	0	0	0	0	0	1	0	0	0	0	0	0	
109	0	0	0	1	0	0	0	0	0	1	1	0	0	
110	0	0	0	0	0	0	0	0	0	0	0	0	0	
111	0	0	0	0	0	0	0	0	0	0	0	0	1	
112	0	0	0	0	0	0	0	1	0	0	0	0	0	
113	0	0	1	1	0	0	0	0	0	0	0	0	0	
114	0	0	0	0	0	0	0	0	0	1	0	0	0	
115	0	0	0	0	0	0	0	0	0	0	0	0	0	
116	0	0	1	0	0	0	0	0	0	0	0	0	0	
117	0	0	0	0	0	0	0	0	0	0	0	0	0	
118	0	0	0	1	0	0	0	0	0	0	0	0	0	
119	1	0	0	0	0	0	0	0	0	0	0	1	0	
120	0	0	0	0	0	0	0	0	0	0	0	0	0	
121	0	0	0	0	0	0	1	0	0	1	0	0	0	
122	1	0	0	0	0	0	0	0	0	0	0	0	0	
123	1	0	1	0	0	0	0	0	0	0	0	0	0	
124	0	0	1	1	0	0	0	0	0	0	0	0	1	
125	1	0	0	0	0	0	1	0	0	1	0	0	1	
126	1	0	0	0	1	1	1	0	0	1	0	0	0	
127	1	0	0	0	0	0	1	0	0	1	0	0	0	
128	1	0	1	0	0	0	1	1	0	0	0	0	0	
129	0	0	0	0	0	0	0	0	0	0	1	0	0	
130	1	1	1	0	0	0	0	0	0	0	0	0	0	
131	0	0	0	0	1	1	0	0	0	0	0	0	1	
132	0	0	0	0	0	0	0	1	0	1	0	0	0	
133	0	0	1	0	0	0	1	0	1	0	0	0	0	
134	0	0	0	0	0	0	0	0	0	1	1	1	0	
135	0	0	0	0	0	1	0	0	0	0	0	0	0	
136	0	0	0	0	0	1	0	0	0	0	0	0	1	
137	0	0	0	0	1	0	0	1	0	0	0	0	0	
138	0	0	0	1	0	0	0	0	0	0	0	0	0	
139	0	0	0	0	0	0	1	0	1	1	0	0	0	
140	0	0	0	0	0	0	0	0	0	0	1	1	0	
141	0	0	0	0	0	0	0	0	1	0	0	0	0	
142	0	0	0	0	0	0	0	0	0	0	0	0	1	
143	0	0	0	1	0	0	0	1	0	0	0	0	0	
144	0	0	0	0	0	0	0	0	0	0	0	1	0	
145	0	0	0	0	0	0	0	0	0	1	0	0	0	
146	0	0	0	0	0	0	0	0	0	0	0	0	0	
147	1	0	0	0	1	0	1	0	1	0	0	0	0	
148	0	0	0	0	0	0	0	0	1	1	0	0	0	
149	1	0	0	1	1	0	1	0	0	0	0	0	0	
150	0	1	1	0	0	0	0	0	0	0	1	0	0	
151	0	0	0	0	0	1	0	0	0	0	0	0	0	
152	0	0	0	0	0	0	0	0	0	0	0	0	1	
153	0	0	0	0	0	0	0	1	0	0	0	0	0	
154	0	0	0	0	0	0	0	0	0	0	0	0	0	
155	0	1	1	0	1	0	0	0	0	1	0	0	0	
156	0	1	1	0	0	0	0	0	0	0	0	0	0	
157	0	0	0	0	0	0	1	0	0	0	0	0	0	
158	0	0	0	0	0	1	0	0	0	0	1	0	0	
159	0	0	0	1	1	0	0	0	1	1	0	0	1	
160	0	0	0	0	0	0	0	0	0	0	0	0	1	
161	0	0	1	1	0	0	0	1	0	0	0	0	0	
162	0	0	1	0	0	0	0	0	0	0	0	1	0	
163	0	0	1	0	0	0	0	0	0	1	0	0	0	
164	0	0	1	0	0	0	0	0	0	0	0	0	0	
165	0	0	0	0	1	0	0	0	1	0	0	0	0	
166	0	0	0	0	0	0	0	0	1	0	0	0	0	
167	0	0	0	1	0	0	1	0	0	0	0	0	0	
168	0	1	1	0	0	0	0	0	0	0	1	0	0	
169	0	1	0	0	0	0	0	0	0	0	0	0	0	
170	0	0	0	0	0	0	0	0	0	0	0	0	1	
171	0	0	0	0	0	1	0	1	0	0	0	0	0	
172	1	1	0	0	0	0	0	0	1	0	0	0	0	
173	1	0	0	0	1	0	0	0	1	1	0	0	0	
174	0	0	0	0	0	0	0	0	0	0	0	0	0	
175	0	0	0	0	0	0	1	0	0	0	0	0	0	
176	0	0	0	0	0	0	0	0	0	0	1	1	0	
177	0	0	0	1	0	0	0	0	0	0	0	0	0	
178	0	0	0	0	0	0	0	0	0	0	0	0	1	
179	0	0	0	0	0	1	0	1	0	0	0	0	0	
180	0	0	0	0	0	0	0	0	0	0	0	1	0	
181	0	1	0	0	0	0	0	0	0	1	0	0	0	
182	0	0	0	0	1	0	0	0	0	0	0	0	0	
183	0	1	0	0	0	0	0	0	0	0	0	0	0	
184	0	0	0	0	0	0	1	0	0	0	0	0	0	
185	0	0	0	1	0	0	0	0	0	0	1	0	0	
186	0	0	0	0	0	1	0	0	0	0	0	0	0	
187	0	0	0	0	0	0	0	0	0	0	0	0	1	
188	0	0	0	0	0	0	0	1	0	1	0	0	0	
189	0	0	0	0	0	0	0	0	0	0	0	0	0	
190	0	0	0	0	0	0	0	0	0	1	0	0	0	
191	0	0	1	0	1	0	0	0	0	0	0	0	0	
192	0	0	0	0	0	0	0	0	0	0	0	0	0	
193	0	0	0	0	0	0	1	0	0	0	0	0	0	
194	1	0	0	1	0	0	0	0	0	0	1	0	0	
195	0	0	0	0	0	0	1	0	1	1	0	0	0	
196	1	0	0	0	0	0	0	0	0	0	0	0	1	
197	0	1	0	0	0	0	0	1	0	0	0	0	0	
198	0	0	0	0	0	0	0	0	0	0	0	0	0	
199	0	1	0	0	0	0	0	0	0	1	0	0	0	
200	0	0	0	0	0	0	0	0	0	0	0	0	0	
201	1	0	1	0	0	0	0	0	0	0	0	0	0	
202	0	0	0	0	0	0	1	0	0	0	0	0	0	
203	1	0	0	1	0	0	0	0	0	0	0	0	0	
204	0	0	0	0	0	1	1	0	0	0	0	0	1	
205	0	0	0	0	0	0	0	0	0	0	0	0	1	
206	0	0	1	0	0	0	0	0	0	0	0	0	0	
207	0	0	0	0	0	0	0	0	0	0	0	0	0	
208	0	0	0	0	0	0	0	0	0	0	0	0	0	
209	0	0	0	0	0	0	0	0	0	0	0	0	0	
210	1	0	0	0	0	0	0	0	0	0	0	0	0	
211	1	0	0	0	0	0	0	0	0	0	0	0	1	
212	1	0	0	0	0	0	0	0	1	1	0	1	1	
213	0	0	1	0	0	0	0	0	0	0	0	0	0	
214	0	0	0	0	0	0	0	0	1	0	0	0	0	
215	0	0	0	0	0	0	0	0	0	0	0	0	0	
216	0	0	0	0	0	0	0	0	1	0	0	0	0	
217	0	0	0	0	0	0	1	0	0	0	0	0	0	
218	0	0	1	0	0	0	1	0	0	0	0	1	0	
219	0	1	1	0	0	1	0	0	0	0	0	0	0	
220	0	0	0	0	0	0	0	0	0	0	0	0	0	
221	0	0	0	0	0	0	0	0	0	0	0	1	0	
222	0	0	0	0	0	0	0	0	0	0	0	0	0	
223	0	0	0	0	0	0	0	0	0	0	0	0	0	
224	1	0	0	0	0	0	0	0	0	0	0	0	0	
225	0	0	0	0	0	0	0	0	0	0	0	0	0	
226	0	0	0	0	0	1	0	0	0	0	0	0	0	
227	0	0	0	0	0	0	0	0	0	0	0	0	0	
228	0	0	0	0	0	0	0	0	0	0	0	0	1	
229	0	0	0	0	0	0	0	0	0	0	0	0	1	
230	0	0	0	0	0	0	0	0	0	0	0	0	0	
231	1	0	0	0	0	0	0	0	0	0	0	0	0	
232	0	1	1	0	0	0	0	0	0	0	0	1	1	
233	0	0	0	0	0	0	1	0	0	1	0	0	0	
234	0	0	0	0	0	0	0	0	0	1	0	0	0	
235	0	0	0	0	0	0	0	0	0	1	0	0	0	
236	0	0	0	0	0	0	0	0	0	0	0	0	0	
237	0	0	0	0	0	1	0	0	0	0	0	0	0	
238	1	0	0	0	0	0	0	0	0	0	0	1	0	
239	1	0	0	0	0	1	1	0	0	1	0	0	0	
240	0	0	0	0	0	0	1	0	0	1	0	1	0	
241	0	0	0	0	0	0	0	0	0	0	0	0	0	
242	1	0	0	0	0	0	0	0	1	1	0	0	0	
243	0	0	1	0	0	0	0	0	0	1	0	0	0	
244	0	0	1	0	0	0	0	0	0	0	0	0	0	
245	0	0	0	0	0	0	0	0	0	0	0	0	0	
246	0	0	0	0	0	0	0	0	0	1	0	0	0	
247	0	0	0	0	0	0	1	0	0	1	0	0	0	
248	1	0	0	0	0	1	1	0	0	0	0	0	0	
249	0	0	0	0	0	0	0	0	0	0	0	0	0	
250	0	0	0	0	0	0	0	0	0	0	0	0	0	
251	0	0	0	0	0	0	0	0	0	0	0	0	0	
252	1	0	0	0	0	0	0	0	0	0	0	0	0	
253	1	0	0	0	0	0	0	0	1	0	0	0	0	
254	1	0	1	0	0	0	0	0	0	1	0	0	1	
255	1	0	1	0	0	0	0	0	0	1	0	0	0	
256	0	0	0	0	0	1	1	0	0	1	0	1	0	
257	0	0	0	0	0	0	0	0	0	0	0	1	0	
258	0	1	0	0	0	0	0	0	0	0	0	0	0	
259	0	0	0	0	0	0	0	0	0	0	0	0	0	
260	0	0	0	0	0	0	0	0	0	0	0	0	0	
261	0	1	1	0	0	0	0	0	0	0	0	0	0	
262	0	0	0	0	0	0	0	0	1	0	0	0	0	
263	0	0	1	0	0	0	0	0	0	0	0	0	0	
264	0	0	0	0	0	0	0	0	0	0	0	0	0	
265	0	0	0	0	0	0	0	0	0	0	0	0	0	
266	0	1	0	0	0	0	0	0	0	0	0	0	0	
267	0	0	0	0	0	0	0	0	0	0	0	0	0	
268	0	0	1	0	0	0	0	0	0	0	0	0	0	
269	0	1	1	1	0	0	0	0	0	0	0	1	0	
270	1	0	1	0	0	0	1	0	0	0	0	1	1	
271	0	0	0	0	0	0	0	0	0	0	0	0	0	
272	0	0	0	0	0	0	0	0	0	0	0	0	0	
273	0	0	0	0	0	0	0	0	0	1	0	0	0	
274	0	0	0	0	0	0	0	0	0	1	0	1	0	
275	0	0	0	0	0	0	1	0	0	0	0	0	0	
276	0	0	0	0	0	0	1	0	0	0	0	0	0	
277	0	0	1	0	0	0	0	0	0	1	0	1	0	
278	1	1	0	0	0	0	1	0	0	0	0	0	0	
279	0	0	1	1	0	0	1	0	0	0	0	0	0	
280	1	0	0	0	0	0	1	0	0	0	0	1	0	
281	1	1	1	0	0	0	0	0	0	0	0	0	0	
282	1	0	0	1	1	0	1	0	0	1	0	0	0	
283	0	0	0	0	0	0	0	0	1	1	0	1	1	
284	0	0	0	0	1	0	0	0	0	0	0	0	0	
285	1	1	0	0	0	0	0	0	0	0	0	0	0	
286	0	0	0	0	1	0	1	1	0	1	0	0	0	
287	0	0	0	0	0	0	0	0	0	0	0	0	0	
