ID,SYSTOLIC_DATA,DIASTOLIC_DATA,RISK,TIME_MS
130,89.175,62.4428,11.2214,1547515001217
131,104.53,93.6312,66.5879,1547515002216
132,171.657,112.62,69.6623,1547515003219
133,203.279,150.504,75.7958,1547515004215
134,203.279,150.504,75.7958,1547515005217
135,202.217,152.072,76.0497,1547515006215
136,212.385,210.467,85.5042,1547515007218
137,205.515,175.954,79.9163,1547515008218
138,172.062,158.217,77.0447,1547515009219
139,140.797,153.048,76.2078,1547515010218
140,168.314,144.051,74.7511,1547515011211
141,128.523,83.3535,35.7553,1547515012213
142,160.465,128.621,72.2529,1547515013216
143,160.465,128.621,72.2529,1547515014219
144,154.161,123.073,71.3547,1547515015214
145,184.39,126.368,71.8881,1547515016219
146,164.3,137.647,73.7143,1547515017217
147,164.3,137.647,73.7143,1547515018218
148,193.091,148.458,75.4646,1547515019217
149,189.337,107.085,68.7662,1547515020213
150,189.337,107.085,68.7662,1547515057219
151,182.171,132.138,72.8224,1547515058218
152,207.969,144.887,74.8865,1547515059217
153,207.969,144.887,74.8865,1547515060217
154,215.239,165.957,78.2979,1547515061221
155,211.311,165.938,78.2947,1547515062219
156,216.617,158.782,77.1361,1547515063218
157,242.604,150.096,75.7299,1547515064215
158,193.651,154.377,76.423,1547515065218
159,157.39,133.555,73.0518,1547515066214
160,157.39,133.555,73.0518,1547515067221
161,161.413,135.381,73.3474,1547515068218
162,161.413,135.381,73.3474,1547515069219
163,156.359,139.926,74.0833,1547515070218
164,128.879,149.846,75.6894,1547515071221
165,159.683,131.842,72.7744,1547515072217
166,178.86,139.45,74.0062,1547515073214
167,178.86,139.45,74.0062,1547515074217
168,145.966,139.996,74.0946,1547515075214
169,98.6515,147.326,75.2814,1547515076215
170,115.156,148.079,75.4032,1547515077216
171,123.681,125.283,71.7125,1547515078218
172,123.681,125.283,71.7125,1547515079221
173,144.195,128.875,72.2941,1547515080220
174,155.193,129.372,72.3745,1547515081215
175,155.193,129.372,72.3745,1547515082216
176,201.728,115.552,70.137,1547515083218
177,223.965,105.543,68.5165,1547515084219
178,239.251,114.169,69.9131,1547515085220
179,224.728,119.041,70.702,1547515086218
180,227.799,115.768,70.172,1547515087212
181,178.832,138.857,73.9101,1547515088217
182,178.832,138.857,73.9101,1547515089216
183,169.942,130.495,72.5563,1547515090218
184,147.252,138.491,73.8509,1547515091214
185,142.479,131.292,72.6854,1547515092217
186,174.882,136.418,73.5153,1547515093220
