first_timestamp,second_timestamp,diff,average,std_dev
"1,54724891749082E+018","1,54724891749091E+018",99072,,
"1,54724891848965E+018","1,54724891848976E+018",109568,,
"1,54724891949412E+018","1,54724891949424E+018",118528,,
"1,54724892049287E+018","1,54724892049299E+018",117760,,
"1,54724892148985E+018","1,54724892148996E+018",111360,,
"1,54724892248987E+018","1,54724892248997E+018",103424,,
"1,5472489234888E+018","1,54724892348891E+018",108032,,
"1,54724892449046E+018","1,54724892449057E+018",111616,,
"1,54724892549221E+018","1,54724892549232E+018",105984,,
"1,54724892648989E+018","1,54724892648999E+018",103168,,
"1,54724892748979E+018","1,5472489274899E+018",107776,,
"1,54724892849512E+018","1,54724892849526E+018",139264,,
"1,54724892949474E+018","1,54724892949486E+018",123904,,
"1,54724893049126E+018","1,54724893049137E+018",114176,,
"1,54724893149316E+018","1,54724893149327E+018",109568,,
"1,54724893249507E+018","1,54724893249519E+018",117760,,
"1,54724893349612E+018","1,54724893349623E+018",109568,,
"1,54724893449465E+018","1,54724893449477E+018",117504,,
"1,5472489354933E+018","1,54724893549341E+018",108288,,
"1,54724893649021E+018","1,54724893649032E+018",116736,,
"1,54724893749347E+018","1,54724893749359E+018",113152,,
"1,54724893849173E+018","1,54724893849184E+018",108544,,
"1,54724893949015E+018","1,54724893949029E+018",138240,,
"1,54724894049011E+018","1,54724894049022E+018",109312,,
"1,54724894149057E+018","1,5472489414907E+018",131328,,
"1,54724894249117E+018","1,54724894249129E+018",118528,,
"1,54724894348996E+018","1,54724894349006E+018",102400,,
"1,54724894448752E+018","1,54724894448763E+018",106496,,
"1,54724894549344E+018","1,54724894549357E+018",121856,,
"1,54724894649686E+018","1,54724894649697E+018",117504,,
"1,547248947489E+018","1,5472489474891E+018",104704,,
"1,5472489484887E+018","1,5472489484888E+018",108288,,
"1,54724894949123E+018","1,54724894949134E+018",113664,,
"1,54724895048769E+018","1,54724895048779E+018",95744,,
"1,54724895148616E+018","1,54724895148627E+018",107776,,
"1,54724895249106E+018","1,54724895249116E+018",104960,,
"1,54724895348967E+018","1,54724895348978E+018",107520,,
"1,54724895449098E+018","1,54724895449109E+018",114944,,
"1,54724895549145E+018","1,54724895549156E+018",104960,,
"1,54724895649151E+018","1,54724895649163E+018",118784,,
"1,54724895749288E+018","1,54724895749307E+018",183808,,
"1,54724895849164E+018","1,54724895849175E+018",105472,,
"1,54724895949151E+018","1,54724895949162E+018",112384,,
"1,54724896049054E+018","1,54724896049066E+018",113408,,
"1,54724896149113E+018","1,54724896149124E+018",113408,,
"1,54724896249286E+018","1,54724896249296E+018",102144,,
"1,5472489634919E+018","1,54724896349201E+018",107776,,
"1,54724896448979E+018","1,54724896448989E+018",103168,,
"1,5472489654902E+018","1,54724896549031E+018",107008,,
"1,54724896649145E+018","1,54724896649156E+018",110080,,
"1,54724896749171E+018","1,54724896749181E+018",98816,,
"1,54724896849251E+018","1,54724896849262E+018",111360,,
"1,54724896949421E+018","1,54724896949432E+018",113152,,
"1,54724897049296E+018","1,54724897049308E+018",113408,,
"1,54724897149368E+018","1,54724897149379E+018",110848,,
"1,54724897249322E+018","1,54724897249333E+018",112384,,
"1,54724897349041E+018","1,54724897349051E+018",103680,,
"1,54724897449185E+018","1,54724897449196E+018",112640,,
"1,54724897549299E+018","1,54724897549309E+018",103168,,
"1,54724897649086E+018","1,54724897649098E+018",115200,,
"1,54724897749196E+018","1,54724897749208E+018",114944,,
"1,54724897849528E+018","1,54724897849541E+018",130048,,
"1,54724897949319E+018","1,54724897949331E+018",117760,,
"1,54724898049419E+018","1,5472489804943E+018",110080,,
"1,54724898148919E+018","1,54724898148928E+018",90880,,
"1,54724898248588E+018","1,54724898248599E+018",111616,,
"1,54724898349336E+018","1,54724898349348E+018",126208,,
"1,5472489844946E+018","1,54724898449472E+018",120320,,
"1,54724898549132E+018","1,54724898549162E+018",301056,,
"1,54724898649111E+018","1,54724898649122E+018",107520,,
"1,54724898749601E+018","1,54724898749612E+018",111872,,
"1,54724898849718E+018","1,5472489884973E+018",116736,,
"1,54724898949799E+018","1,54724898949812E+018",123904,,
"1,54724899049903E+018","1,54724899049914E+018",114432,,
"1,54724899149696E+018","1,54724899149708E+018",120320,,
"1,5472489924927E+018","1,54724899249282E+018",123648,,
"1,54724899349159E+018","1,5472489934917E+018",108544,,
"1,54724899449E+018","1,54724899449011E+018",112640,,
"1,54724899549053E+018","1,54724899549065E+018",114944,,
"1,54724899649099E+018","1,54724899649111E+018",118528,,
"1,54724899749085E+018","1,54724899749095E+018",104448,,
"1,54724899849008E+018","1,54724899849019E+018",111872,,
"1,54724899949282E+018","1,54724899949294E+018",116736,,
"1,54724900049329E+018","1,5472490004934E+018",110080,,
"1,54724900149348E+018","1,54724900149359E+018",110848,,
"1,54724900249361E+018","1,54724900249372E+018",106752,,
"1,54724900349196E+018","1,54724900349208E+018",119040,,
"1,54724900449495E+018","1,54724900449507E+018",119296,,
"1,54724900549241E+018","1,54724900549252E+018",105216,,
"1,54724900648844E+018","1,54724900648854E+018",103168,,
"1,54724900748975E+018","1,54724900748985E+018",98304,,
"1,54724900849062E+018","1,54724900849073E+018",110080,,
"1,54724900949348E+018","1,5472490094936E+018",113664,,
"1,54724901049383E+018","1,54724901049393E+018",95744,,
"1,54724901148947E+018","1,54724901148958E+018",108032,,
"1,54724901249484E+018","1,54724901249495E+018",111616,,
"1,54724901349659E+018","1,5472490134967E+018",116480,,
"1,54724901449282E+018","1,54724901449293E+018",113152,,
"1,54724901549095E+018","1,54724901549106E+018",105472,,
"1,54724901648957E+018","1,54724901648967E+018",108032,,
"1,54724901749201E+018","1,54724901749214E+018",126208,,
"1,54724901948977E+018","1,5472490194899E+018",129536,,
"1,54724902048356E+018","1,54724902048367E+018",115200,,
"1,54724902054481E+018","1,54724902054491E+018",99072,,
"1,54724902155001E+018","1,54724902155013E+018",120320,,
"1,54724902255458E+018","1,54724902255469E+018",112128,,
"1,54724902355371E+018","1,54724902355381E+018",100864,,
"1,54724902455159E+018","1,5472490245517E+018",112128,,
"1,54724902555567E+018","1,54724902555578E+018",107264,,
"1,54724902655604E+018","1,54724902655616E+018",114176,,
"1,54724902755657E+018","1,54724902755668E+018",115200,,
"1,54724902855813E+018","1,54724902855824E+018",113664,,
"1,54724902955637E+018","1,54724902955648E+018",111872,,
"1,54724903055541E+018","1,54724903055553E+018",126464,,
"1,54724903155149E+018","1,54724903155159E+018",98816,,
"1,547249032553E+018","1,54724903255311E+018",109568,,
"1,54724903355817E+018","1,54724903355828E+018",112640,,
"1,54724903455647E+018","1,54724903455658E+018",118016,,
"1,5472490355565E+018","1,54724903555661E+018",113920,,
"1,5472490365562E+018","1,54724903655655E+018",347136,,
"1,54724903755314E+018","1,54724903755325E+018",107520,,
"1,54724903855615E+018","1,54724903855626E+018",108544,,
"1,54724903955719E+018","1,54724903955729E+018",107264,,
"1,54724904055336E+018","1,54724904055347E+018",117760,,
"1,54724904155427E+018","1,54724904155439E+018",111872,,
"1,54724904255531E+018","1,54724904255545E+018",137216,,
"1,54724904355633E+018","1,54724904355644E+018",107776,,
"1,54724904455672E+018","1,54724904455683E+018",113920,,
"1,54724904555402E+018","1,54724904555413E+018",104704,,
"1,54724904655249E+018","1,54724904655261E+018",119040,,
"1,54724904755563E+018","1,54724904755574E+018",110080,,
"1,54724904855381E+018","1,54724904855391E+018",107520,,
"1,54724904955585E+018","1,54724904955597E+018",114688,,
"1,54724905154698E+018","1,5472490515471E+018",122624,,
"1,54724905161015E+018","1,54724905161025E+018",104704,,
"1,54724905261371E+018","1,54724905261382E+018",110848,,
"1,54724905361431E+018","1,54724905361442E+018",116736,,
"1,5472490546165E+018","1,54724905461661E+018",110848,,
"1,54724905561594E+018","1,54724905561605E+018",115968,,
"1,54724905661548E+018","1,54724905661559E+018",108544,,
"1,54724905761474E+018","1,54724905761486E+018",118528,,
"1,5472490586139E+018","1,54724905861401E+018",110336,,
"1,5472490596132E+018","1,5472490596133E+018",108544,,
"1,54724906061188E+018","1,54724906061198E+018",101888,,
"1,54724906161146E+018","1,54724906161156E+018",104192,,
"1,54724906261354E+018","1,54724906261365E+018",111104,,
"1,54724906361598E+018","1,5472490636161E+018",119040,,
"1,54724906461472E+018","1,54724906461482E+018",104448,,
"1,54724906561576E+018","1,54724906561587E+018",110080,,
"1,54724906661487E+018","1,54724906661497E+018",104704,,
"1,54724906761181E+018","1,5472490676119E+018",96256,,
"1,54724906861329E+018","1,54724906861342E+018",128768,,
