first_timestamp,second_timestamp,diff,average,std_dev
"1,54724569760844E+018","1,54724569760855E+018",110080,,
"1,54724569860977E+018","1,54724569860988E+018",107520,,
"1,54724569960866E+018","1,54724569960876E+018",95744,,
"1,54724570060539E+018","1,54724570060547E+018",85504,,
"1,54724570160775E+018","1,54724570160785E+018",102400,,
"1,5472457026144E+018","1,5472457026145E+018",104704,,
"1,5472457036098E+018","1,5472457036099E+018",96768,,
"1,54724570460378E+018","1,54724570460386E+018",86272,,
"1,54724570560406E+018","1,54724570560416E+018",96000,,
"1,54724570660419E+018","1,54724570660426E+018",79872,,
"1,54724570760408E+018","1,54724570760418E+018",101376,,
"1,54724570861076E+018","1,54724570861092E+018",161792,,
"1,54724570961106E+018","1,54724570961123E+018",168960,,
"1,54724571060866E+018","1,54724571060877E+018",109056,,
"1,54724571161263E+018","1,54724571161274E+018",114688,,
"1,54724571261201E+018","1,54724571261212E+018",113664,,
"1,54724571360922E+018","1,54724571360932E+018",102400,,
"1,54724571461045E+018","1,54724571461056E+018",105984,,
"1,54724571561032E+018","1,54724571561047E+018",155136,,
"1,54724571660699E+018","1,54724571660708E+018",91392,,
"1,5472457176065E+018","1,5472457176066E+018",101888,,
"1,5472457186081E+018","1,5472457186082E+018",97536,,
"1,54724571960794E+018","1,54724571960804E+018",99840,,
"1,54724572060709E+018","1,54724572060718E+018",90624,,
"1,54724572160602E+018","1,54724572160611E+018",97792,,
"1,54724572260675E+018","1,54724572260685E+018",97536,,
"1,54724572360634E+018","1,54724572360644E+018",95744,,
"1,54724572460573E+018","1,54724572460583E+018",96768,,
"1,54724572560721E+018","1,54724572560732E+018",110080,,
"1,54724572660792E+018","1,54724572660802E+018",97792,,
"1,54724572760858E+018","1,54724572760868E+018",109312,,
"1,54724572861085E+018","1,54724572861094E+018",97280,,
"1,54724572960613E+018","1,54724572960622E+018",83712,,
"1,54724573060903E+018","1,54724573060914E+018",113920,,
"1,54724573161233E+018","1,54724573161244E+018",105984,,
"1,54724573261231E+018","1,54724573261242E+018",109824,,
"1,54724573361157E+018","1,54724573361167E+018",100096,,
"1,54724573461012E+018","1,54724573461023E+018",108288,,
"1,54724573560956E+018","1,54724573560966E+018",100096,,
"1,54724573660722E+018","1,54724573660731E+018",94464,,
"1,54724573760799E+018","1,5472457376081E+018",105984,,
"1,54724573861334E+018","1,54724573861345E+018",110848,,
"1,54724573961459E+018","1,5472457396147E+018",108288,,
"1,54724574061007E+018","1,54724574061017E+018",97024,,
"1,54724574160825E+018","1,54724574160835E+018",93696,,
"1,54724574260975E+018","1,54724574260986E+018",107520,,
"1,54724574361133E+018","1,54724574361144E+018",111104,,
"1,54724574460572E+018","1,5472457446058E+018",85760,,
"1,54724574560374E+018","1,54724574560384E+018",98816,,
"1,54724574660784E+018","1,54724574660795E+018",109056,,
"1,5472457476092E+018","1,54724574760929E+018",91392,,
"1,54724574860805E+018","1,54724574860813E+018",85248,,
"1,54724574960658E+018","1,54724574960667E+018",95488,,
"1,54724575060696E+018","1,54724575060707E+018",109312,,
"1,54724575160953E+018","1,54724575160964E+018",109824,,
"1,54724575260894E+018","1,54724575260904E+018",97280,,
"1,54724575360775E+018","1,54724575360786E+018",102656,,
"1,54724575460955E+018","1,54724575460965E+018",100096,,
"1,54724575561167E+018","1,54724575561183E+018",153344,,
"1,54724575661314E+018","1,54724575661327E+018",124416,,
"1,54724575761265E+018","1,54724575761276E+018",115200,,
"1,54724575860982E+018","1,54724575860992E+018",108032,,
"1,54724575961416E+018","1,54724575961426E+018",106496,,
"1,5472457606076E+018","1,54724576060769E+018",92160,,
"1,54724576160896E+018","1,54724576160907E+018",107776,,
"1,54724576261514E+018","1,54724576261527E+018",127232,,
"1,54724576361656E+018","1,54724576361668E+018",111872,,
"1,54724576461455E+018","1,54724576461465E+018",103168,,
"1,54724576560951E+018","1,54724576560961E+018",98304,,
"1,54724576660624E+018","1,54724576660634E+018",98304,,
"1,54724576760675E+018","1,54724576760685E+018",102400,,
"1,54724576861236E+018","1,54724576861247E+018",104960,,
"1,54724576961327E+018","1,54724576961337E+018",99840,,
"1,54724577060682E+018","1,5472457706069E+018",85248,,
"1,54724577160298E+018","1,54724577160307E+018",88064,,
"1,54724577260596E+018","1,54724577260606E+018",99584,,
"1,54724577360836E+018","1,54724577360846E+018",102400,,
"1,54724577460815E+018","1,54724577460825E+018",96256,,
"1,5472457756064E+018","1,5472457756065E+018",101376,,
"1,54724577660705E+018","1,54724577660716E+018",105984,,
"1,54724577760584E+018","1,54724577760593E+018",95744,,
"1,5472457786071E+018","1,5472457786072E+018",102144,,
"1,54724577960918E+018","1,54724577960928E+018",102656,,
"1,54724578060803E+018","1,54724578060811E+018",84992,,
"1,54724578160765E+018","1,54724578160775E+018",99840,,
"1,54724578260886E+018","1,54724578260896E+018",96256,,
"1,54724578360512E+018","1,54724578360521E+018",92416,,
"1,54724578460664E+018","1,54724578460675E+018",105216,,
"1,54724578560895E+018","1,54724578560905E+018",99328,,
"1,54724578660762E+018","1,54724578660772E+018",99840,,
"1,54724578760786E+018","1,54724578760796E+018",96768,,
"1,54724578860886E+018","1,54724578860896E+018",99072,,
"1,54724578961169E+018","1,54724578961182E+018",126720,,
"1,54724579061361E+018","1,54724579061372E+018",106752,,
"1,54724579161164E+018","1,54724579161176E+018",119296,,
"1,54724579260872E+018","1,54724579260882E+018",99584,,
"1,54724579360771E+018","1,54724579360781E+018",97536,,
"1,54724579460726E+018","1,54724579460737E+018",108288,,
"1,54724579560976E+018","1,54724579560986E+018",108800,,
"1,54724579661022E+018","1,54724579661036E+018",143360,,
"1,54724579760717E+018","1,54724579760727E+018",102912,,
"1,54724579860896E+018","1,54724579860906E+018",101376,,
"1,54724579961023E+018","1,54724579961033E+018",99584,,
"1,54724580061567E+018","1,54724580061578E+018",114688,,
"1,54724580161003E+018","1,54724580161011E+018",78592,,
"1,54724580260175E+018","1,54724580260183E+018",80640,,
