Service	Invocations	Failures
bloodpressure-0	132	36
bloodpressurefilter-0	131	2
bloodpressuretransfer-0	130	94
centralhub-0	124	99
ecg-0	141	5
ecgfilter-0	140	3
ecgtransfer-0	139	43
oximeter-0	135	6
oximeterfilter-0	134	101
oximetertransfer-0	133	101
thermometer-0	138	4
thermometerfilter-0	137	99
thermometertransfer-0	136	98

	bloodpressure-0	bloodpressurefilter-0	bloodpressuretransfer-0	centralhub-0	ecg-0	ecgfilter-0	ecgtransfer-0	oximeter-0	oximeterfilter-0	oximetertransfer-0	thermometer-0	thermometerfilter-0	thermometertransfer-0	
25	0	0	1	1	0	0	0	0	1	1	0	1	1	
26	0	0	0	1	0	0	0	0	1	1	0	0	0	
27	0	0	1	1	0	0	0	0	1	1	0	0	1	
28	0	0	0	1	0	0	0	0	1	1	0	1	1	
29	0	0	1	0	0	0	0	0	0	1	0	1	1	
30	0	0	1	1	0	0	0	0	1	0	0	0	1	
31	0	0	1	1	0	0	0	0	0	1	0	0	1	
32	0	0	1	0	0	0	0	0	1	0	0	1	1	
33	0	0	1	0	0	0	0	0	0	0	0	0	0	
34	0	0	1	1	0	0	0	0	1	1	0	1	1	
35	0	0	1	1	0	0	0	0	1	1	0	1	1	
36	0	0	1	0	0	0	0	0	1	1	0	1	1	
37	0	0	0	1	0	0	0	0	0	1	0	1	1	
38	0	0	1	1	0	0	0	0	0	0	0	1	1	
39	0	0	0	1	0	0	0	0	1	1	0	1	1	
40	0	0	1	1	0	0	0	0	1	0	0	0	1	
41	0	0	1	1	0	0	0	0	1	1	0	1	0	
42	0	0	1	1	0	0	0	0	1	1	0	0	1	
43	0	0	0	1	0	0	0	0	1	0	0	1	1	
44	0	0	1	1	0	0	0	0	1	1	0	0	0	
45	0	0	0	1	0	0	0	0	1	1	0	0	0	
46	0	0	0	1	0	0	0	0	0	1	0	1	0	
47	0	0	1	1	0	0	0	0	0	1	0	1	1	
48	0	0	1	1	0	0	0	0	1	1	0	1	1	
49	0	0	1	1	0	0	0	0	1	1	0	0	0	
50	0	0	0	0	0	0	0	0	1	0	0	1	0	
51	0	0	0	0	0	0	0	0	0	1	0	0	1	
52	0	0	1	1	0	0	0	0	0	1	0	1	1	
53	0	0	0	1	0	0	0	0	1	1	0	0	1	
54	0	0	1	0	0	0	0	0	1	1	0	1	0	
55	0	0	0	1	1	0	0	0	1	1	0	0	1	
56	1	0	1	0	0	0	0	0	1	0	0	1	0	
57	1	0	1	0	0	0	0	0	0	1	0	1	0	
58	1	0	0	0	0	0	0	0	1	1	0	1	1	
59	1	0	1	1	0	0	0	0	1	1	0	1	1	
60	1	0	0	1	0	0	0	0	0	1	0	0	1	
61	1	0	1	1	0	0	0	0	1	0	0	1	0	
62	1	0	1	1	0	0	0	0	0	1	0	1	1	
63	1	0	1	1	0	0	0	0	1	1	1	1	1	
64	1	0	1	1	0	0	0	0	1	0	0	1	0	
65	1	0	0	1	0	0	0	0	1	1	0	1	0	
66	1	0	1	1	0	0	0	0	0	1	0	1	1	
67	1	0	0	1	0	0	0	0	1	1	0	1	1	
68	1	0	0	1	0	0	0	0	1	1	0	0	1	
69	1	0	1	0	0	0	0	0	0	1	0	1	1	
70	1	0	0	0	0	0	0	0	1	0	0	1	1	
71	1	0	1	1	0	0	0	0	0	1	0	1	0	
72	0	0	1	1	0	0	0	0	0	1	0	0	0	
73	1	0	1	1	0	0	0	0	0	1	0	1	0	
74	1	0	1	1	0	0	0	0	1	1	0	1	1	
75	1	0	1	0	0	0	0	0	1	1	0	1	1	
76	0	0	1	1	0	0	0	0	1	0	0	1	1	
77	1	0	1	1	0	0	0	0	1	0	0	0	1	
78	1	0	1	1	0	0	1	0	1	1	0	1	1	
79	1	0	1	1	0	0	1	0	0	1	0	1	1	
80	1	0	1	1	0	0	1	0	1	0	0	1	1	
81	1	0	1	1	0	0	1	0	0	1	1	1	1	
82	1	0	1	1	0	0	1	0	1	1	1	1	1	
83	1	0	1	1	0	0	1	1	1	1	0	1	1	
84	1	0	1	1	0	0	1	1	1	1	0	1	1	
85	0	0	0	1	0	0	1	0	1	1	0	1	1	
86	1	0	1	1	0	0	0	0	1	1	1	1	0	
87	0	0	1	1	0	0	1	0	0	0	0	1	0	
88	1	0	1	1	0	0	0	0	1	1	0	1	1	
89	0	0	1	1	0	0	1	0	1	0	0	0	0	
90	1	0	1	1	0	0	0	1	1	0	0	0	1	
91	0	0	1	1	0	0	1	0	1	0	0	0	1	
92	0	0	1	1	0	0	1	1	1	1	0	1	1	
93	0	0	1	1	0	0	1	0	1	1	0	1	1	
94	1	0	1	1	0	1	1	1	1	1	0	1	1	
95	0	0	0	1	0	0	1	0	1	1	0	0	1	
96	1	0	1	1	1	1	0	0	1	1	0	1	1	
97	0	0	1	0	0	0	1	0	1	1	0	0	1	
98	1	0	1	1	1	0	0	0	1	1	0	1	1	
99	0	0	0	0	0	0	1	0	1	1	0	0	0	
100	1	0	1	1	0	0	0	0	1	1	0	1	1	
101	0	0	1	1	0	0	1	0	1	1	0	0	0	
102	1	1	1	1	1	0	0	0	1	1	0	1	1	
103	0	0	0	1	0	0	1	0	1	1	0	1	0	
104	1	1	1	1	1	1	0	1	1	1	0	1	1	
105	0	0	1	0	0	0	0	0	1	0	0	0	0	
106	0	0	1	1	0	0	0	0	0	1	0	1	0	
107	0	0	1	1	0	0	1	0	1	1	0	1	1	
108	0	0	1	1	0	0	1	0	1	1	0	1	1	
109	0	0	0	1	0	0	1	0	1	1	0	1	1	
110	0	0	1	0	0	0	1	0	1	1	0	1	1	
111	0	0	1	1	0	0	0	0	1	1	0	1	1	
112	0	0	1	1	0	0	1	0	1	1	0	1	1	
113	0	0	1	0	0	0	0	0	1	1	0	0	0	
114	0	0	0	1	0	0	0	0	1	0	0	1	1	
115	0	0	0	1	0	0	1	0	1	0	0	1	1	
116	0	0	1	0	0	0	1	0	0	1	0	0	1	
117	0	0	1	0	0	0	0	0	1	1	0	1	1	
118	0	0	0	1	0	0	1	0	1	1	0	1	0	
119	0	0	1	0	0	0	0	0	1	1	0	1	1	
120	0	0	1	1	0	0	1	0	1	0	0	1	1	
121	0	0	1	1	0	0	1	0	1	1	0	1	0	
122	0	0	0	1	0	0	1	0	1	1	0	1	1	
123	0	0	1	1	0	0	1	0	1	0	0	0	0	
124	0	0	1	1	0	0	0	0	1	1	0	1	1	
125	0	0	0	0	0	0	0	0	0	1	0	1	1	
126	0	0	1	1	0	0	0	0	1	0	0	1	0	
127	0	0	1	1	0	0	0	0	1	1	0	0	1	
128	0	0	1	0	0	0	1	0	1	1	0	1	1	
129	0	0	0	1	0	0	0	0	1	1	0	1	1	
130	0	0	1	1	0	0	1	0	0	1	0	0	1	
131	0	0	1	1	0	0	1	0	0	0	0	1	1	
132	0	0	0	1	0	0	1	0	1	1	0	1	0	
133	0	0	0	1	0	0	1	0	0	0	0	0	1	
134	0	0	1	1	0	0	1	0	1	1	0	1	1	
135	0	0	0	0	0	0	1	0	0	0	0	1	1	
136	0	0	1	1	0	0	1	0	1	1	0	1	1	
137	0	0	1	1	0	0	1	0	0	1	0	1	1	
138	0	0	1	1	0	0	1	0	1	0	0	1	0	
139	0	0	1	0	0	0	0	0	1	1	0	1	1	
140	0	0	1	0	0	0	1	0	1	1	0	1	0	
141	0	0	1	0	0	0	1	0	0	1	0	1	1	
142	0	0	1	0	0	0	0	0	1	1	0	1	1	
143	0	0	0	0	0	0	0	0	0	0	0	0	0	
