ID,DATA,RISK,TIME_MS
150,41.294,91.5272,1547643435837
151,44.7872,93.6867,1547643436831
152,40.7027,91.1617,1547643437834
153,40.7027,91.1617,1547643438841
154,37.6018,89.2448,1547643439840
155,32.7507,86.2459,1547643440840
156,35.979,88.2416,1547643441837
157,23.4751,80.5119,1547643442836
158,20.8195,78.8702,1547643443836
159,34.0982,87.0789,1547643444834
160,30.2851,84.7217,1547643445840
161,35.6956,88.0664,1547643446837
162,44.4478,93.4768,1547643447832
163,50.7591,97.3783,1547643448839
164,43.2017,92.7065,1547643449837
165,47.7422,95.5133,1547643450835
166,47.7422,95.5133,1547643451837
167,34.697,87.449,1547643452840
168,33.803,86.8964,1547643453844
169,38.1099,89.5588,1547643454842
170,38.1099,89.5588,1547643455847
171,38.1099,89.5588,1547643456846
172,34.9294,87.5927,1547643457835
173,37.2954,89.0553,1547643458838
174,48.2875,95.8505,1547643459832
175,51.3562,97.7475,1547643460835
176,52.6985,98.5773,1547643461837
177,56.9281,29.4836,1547643462839
178,57.5471,32.2075,1547643463840
179,54.8903,99.9322,1547643464841
180,54.0485,99.4118,1547643465837
181,44.1227,93.2759,1547643466837
182,35.0117,87.6436,1547643467836
183,28.4631,83.5954,1547643468842
184,24.2422,80.9861,1547643469843
185,12.1779,73.5282,1547643470842
186,12.1779,73.5282,1547643471846
187,21.6705,79.3963,1547643472839
188,33.2639,86.5631,1547643473835
189,40.3514,90.9445,1547643474844
190,41.6449,91.7441,1547643475849
191,41.6449,91.7441,1547643476839
192,46.692,94.8641,1547643477840
193,36.5679,88.6056,1547643478836
194,42.1084,92.0307,1547643479833
195,45.4326,94.0856,1547643480833
196,44.5531,93.5419,1547643481840
197,45.0221,93.8318,1547643482842
198,59.2836,39.848,1547643483839
199,46.1817,94.5487,1547643484831
200,46.1817,94.5487,1547643485838
201,51.3893,97.7679,1547643486840
202,48.6893,96.0989,1547643487837
203,52.0509,98.1769,1547643488838
204,47.6715,95.4697,1547643489840
205,59.7391,41.8521,1547643490836
206,48.5275,95.9988,1547643491837
207,57.3845,31.4916,1547643492841
208,63.9988,60.5946,1547643493836
209,54.8416,99.9021,1547643494835
210,54.8416,99.9021,1547643495834
211,52.4673,98.4343,1547643496837
212,50.6684,97.3223,1547643497838
213,49.1949,96.4114,1547643498840
214,53.3913,99.0056,1547643499838
215,54.0417,99.4076,1547643500841
216,53.2354,98.9092,1547643501843
217,50.8632,97.4427,1547643502833
218,50.8632,97.4427,1547643503833
219,49.5094,96.6058,1547643504844
220,38.0866,89.5445,1547643505839
221,50.0014,96.9099,1547643506840
222,38.1598,89.5897,1547643507839
223,35.1413,87.7237,1547643508835
224,40.1641,90.8287,1547643509841
225,38.4296,89.7565,1547643510842
226,39.4351,90.3781,1547643511835
227,50.4129,97.1643,1547643512824
228,50.4129,97.1643,1547643513829
229,50.4129,97.1643,1547643514842
230,57.0314,29.938,1547643515845
231,47.5633,95.4028,1547643516841
232,62.566,54.2902,1547643517837
233,57.271,30.9925,1547643518843
234,55.3645,22.6038,1547643519842
235,55.3645,22.6038,1547643520839
236,53.1206,98.8382,1547643521841
237,54.5301,99.7095,1547643522842
238,35.4927,87.941,1547643523842
239,35.4927,87.941,1547643524845
240,32.8724,86.3211,1547643525837
241,25.8748,81.9953,1547643526842
242,25.7267,81.9038,1547643527841
243,23.4294,80.4836,1547643528836
244,35.4881,87.9381,1547643529837
245,42.6791,92.3834,1547643530837
246,40.2816,90.9013,1547643531838
247,49.8546,96.8192,1547643532842
248,49.8546,96.8192,1547643533844
249,62.1757,52.5731,1547643534843
250,52.6203,98.5289,1547643535838
251,43.5079,92.8958,1547643536841
252,49.4501,96.5691,1547643537840
253,38.1722,89.5974,1547643538839
254,27.839,83.2096,1547643539841
255,27.839,83.2096,1547643540841
256,27.0087,82.6963,1547643541837
257,27.0087,82.6963,1547643542837
258,29.9484,84.5136,1547643543839
259,45.4825,94.1164,1547643544840
260,64.0237,60.7044,1547643545841
261,64.6968,63.6661,1547643546836
