first_timestamp,second_timestamp,diff,average,std_dev
"1,54724689815505E+018","1,54724689815517E+018",120064,,
"1,54724689915958E+018","1,5472468991597E+018",117760,,
"1,54724690015962E+018","1,54724690015974E+018",114944,,
"1,54724690115807E+018","1,54724690115819E+018",116480,,
"1,5472469021583E+018","1,54724690215842E+018",120064,,
"1,54724690316707E+018","1,54724690316718E+018",109824,,
"1,54724690416375E+018","1,54724690416386E+018",110848,,
"1,54724690515483E+018","1,54724690515495E+018",119296,,
"1,54724690615579E+018","1,54724690615591E+018",113408,,
"1,5472469071569E+018","1,54724690715702E+018",113920,,
"1,54724690815829E+018","1,54724690815844E+018",145920,,
"1,54724690915797E+018","1,54724690915811E+018",140800,,
"1,54724691015801E+018","1,54724691015815E+018",143872,,
"1,54724691115574E+018","1,54724691115585E+018",105216,,
"1,54724691215522E+018","1,54724691215534E+018",115200,,
"1,54724691315928E+018","1,54724691315944E+018",157696,,
"1,54724691416002E+018","1,54724691416015E+018",131584,,
"1,54724691515506E+018","1,54724691515517E+018",104704,,
"1,54724691615942E+018","1,54724691615953E+018",116992,,
"1,54724691716431E+018","1,54724691716444E+018",130048,,
"1,54724691815896E+018","1,54724691815909E+018",122368,,
"1,54724691915745E+018","1,54724691915759E+018",131840,,
"1,54724692016322E+018","1,54724692016334E+018",116736,,
"1,54724692115504E+018","1,54724692115516E+018",115200,,
"1,54724692215494E+018","1,54724692215504E+018",109312,,
"1,54724692315607E+018","1,54724692315619E+018",116224,,
"1,54724692415782E+018","1,54724692415797E+018",154112,,
"1,54724692515954E+018","1,54724692515965E+018",110848,,
"1,54724692615227E+018","1,54724692615238E+018",115200,,
"1,54724692715445E+018","1,54724692715456E+018",105984,,
"1,54724692815281E+018","1,54724692815292E+018",110848,,
"1,54724692915389E+018","1,54724692915401E+018",114432,,
"1,54724693015442E+018","1,54724693015453E+018",110080,,
"1,54724693115796E+018","1,54724693115807E+018",110080,,
"1,54724693215812E+018","1,54724693215823E+018",113408,,
"1,54724693315561E+018","1,54724693315572E+018",111360,,
"1,54724693415489E+018","1,547246934155E+018",111104,,
"1,54724693515319E+018","1,54724693515329E+018",96768,,
"1,54724693615714E+018","1,54724693615726E+018",113920,,
"1,54724693715576E+018","1,54724693715584E+018",83456,,
"1,54724693815036E+018","1,54724693815047E+018",105728,,
"1,54724693915524E+018","1,54724693915535E+018",113664,,
"1,54724694015747E+018","1,54724694015758E+018",110592,,
"1,5472469411579E+018","1,54724694115802E+018",113408,,
"1,54724694215857E+018","1,54724694215869E+018",113920,,
"1,54724694316113E+018","1,54724694316124E+018",113920,,
"1,54724694415687E+018","1,54724694415698E+018",111616,,
"1,54724694515554E+018","1,54724694515565E+018",110592,,
"1,54724694615388E+018","1,54724694615399E+018",105728,,
"1,54724694715395E+018","1,54724694715407E+018",115200,,
"1,54724694815663E+018","1,54724694815675E+018",114176,,
"1,54724694915558E+018","1,54724694915569E+018",106496,,
"1,54724695015375E+018","1,54724695015386E+018",105728,,
"1,54724695115263E+018","1,54724695115274E+018",107264,,
"1,54724695215392E+018","1,54724695215403E+018",110848,,
"1,54724695315169E+018","1,54724695315179E+018",98816,,
"1,54724695415127E+018","1,5472469541514E+018",136960,,
"1,54724695515614E+018","1,54724695515625E+018",109824,,
"1,5472469561542E+018","1,54724695615431E+018",110336,,
"1,54724695715389E+018","1,54724695715401E+018",113920,,
"1,54724695815552E+018","1,54724695815564E+018",121600,,
"1,54724695915788E+018","1,54724695915804E+018",154624,,
"1,54724696015497E+018","1,54724696015508E+018",109312,,
"1,54724696115655E+018","1,54724696115666E+018",107008,,
"1,54724696215982E+018","1,54724696215993E+018",116224,,
"1,54724696315601E+018","1,54724696315612E+018",112384,,
"1,54724696415427E+018","1,54724696415438E+018",110336,,
"1,5472469651543E+018","1,54724696515442E+018",113664,,
"1,54724696615475E+018","1,54724696615486E+018",110080,,
"1,54724696715196E+018","1,54724696715207E+018",106240,,
"1,54724696815348E+018","1,5472469681536E+018",115968,,
"1,54724696916056E+018","1,54724696916068E+018",120064,,
"1,54724697016171E+018","1,54724697016183E+018",113408,,
"1,5472469711573E+018","1,54724697115741E+018",112896,,
"1,5472469721562E+018","1,54724697215631E+018",114432,,
"1,547246973154E+018","1,5472469731541E+018",105472,,
"1,54724697415191E+018","1,54724697415202E+018",106496,,
"1,54724697515528E+018","1,54724697515541E+018",124416,,
"1,54724697615331E+018","1,54724697615341E+018",94464,,
"1,54724697715204E+018","1,54724697715216E+018",113664,,
"1,54724697815229E+018","1,54724697815239E+018",96000,,
"1,54724697915203E+018","1,54724697915215E+018",116224,,
"1,54724698015681E+018","1,54724698015692E+018",106496,,
"1,54724698115383E+018","1,54724698115394E+018",106752,,
"1,54724698215301E+018","1,54724698215312E+018",114432,,
"1,54724698315602E+018","1,54724698315613E+018",114176,,
"1,54724698415682E+018","1,54724698415693E+018",114176,,
"1,54724698515516E+018","1,54724698515527E+018",109824,,
"1,54724698615573E+018","1,54724698615584E+018",110080,,
"1,54724698715629E+018","1,5472469871564E+018",111616,,
"1,54724698815759E+018","1,5472469881577E+018",110592,,
"1,54724698915979E+018","1,5472469891599E+018",114176,,
"1,54724699016011E+018","1,54724699016022E+018",108800,,
"1,54724699115507E+018","1,54724699115518E+018",109568,,
"1,54724699215578E+018","1,54724699215589E+018",109056,,
"1,54724699315553E+018","1,54724699315563E+018",98304,,
"1,54724699415743E+018","1,54724699415755E+018",118528,,
"1,54724699515863E+018","1,5472469951588E+018",166144,,
"1,547246996151E+018","1,5472469961511E+018",105216,,
"1,5472469971505E+018","1,54724699715061E+018",110336,,
"1,54724699815446E+018","1,54724699815458E+018",119552,,
"1,54724699915547E+018","1,54724699915557E+018",106496,,
"1,5472470001534E+018","1,54724700015352E+018",117248,,
"1,54724700115477E+018","1,54724700115487E+018",98048,,
"1,54724700215361E+018","1,54724700215373E+018",119808,,
"1,54724700315499E+018","1,5472470031551E+018",108544,,
"1,54724700415474E+018","1,54724700415487E+018",122368,,
"1,54724700515807E+018","1,54724700515823E+018",155392,,
"1,54724700615295E+018","1,54724700615306E+018",101376,,
"1,54724700715322E+018","1,54724700715333E+018",113920,,
"1,54724700815774E+018","1,5472470081579E+018",165632,,
"1,54724700915642E+018","1,54724700915653E+018",110848,,
"1,54724701015606E+018","1,54724701015618E+018",119296,,
"1,54724701115457E+018","1,54724701115468E+018",109568,,
"1,54724701215402E+018","1,54724701215414E+018",120576,,
"1,54724701315661E+018","1,54724701315673E+018",120320,,
"1,54724701415546E+018","1,54724701415557E+018",115712,,
"1,54724701515527E+018","1,54724701515539E+018",125440,,
"1,54724701615592E+018","1,54724701615602E+018",103168,,
"1,54724701715269E+018","1,5472470171528E+018",107008,,
"1,54724701816144E+018","1,54724701816154E+018",100864,,
"1,54724701916241E+018","1,54724701916252E+018",114688,,
"1,54724702015561E+018","1,54724702015571E+018",106240,,
"1,54724702115337E+018","1,54724702115348E+018",113152,,
"1,54724702215717E+018","1,54724702215729E+018",119296,,
"1,54724702315473E+018","1,54724702315484E+018",108800,,
"1,54724702415328E+018","1,54724702415339E+018",116736,,
"1,54724702515581E+018","1,54724702515592E+018",109824,,
"1,5472470261546E+018","1,54724702615471E+018",114176,,
"1,54724702715541E+018","1,54724702715554E+018",128000,,
"1,54724702815414E+018","1,54724702815422E+018",80384,,
"1,54724702914918E+018","1,54724702914926E+018",75264,,
"1,5472470301498E+018","1,54724703014992E+018",120320,,
"1,5472470311527E+018","1,5472470311528E+018",102912,,
"1,5472470321511E+018","1,54724703215121E+018",108288,,
"1,54724703315455E+018","1,54724703315465E+018",100608,,
"1,54724703414948E+018","1,54724703414959E+018",103424,,
"1,5472470351553E+018","1,54724703515544E+018",135680,,
"1,54724703615097E+018","1,54724703615105E+018",81920,,
"1,54724703714258E+018","1,54724703714266E+018",80896,,
"1,5472470381446E+018","1,54724703814471E+018",106752,,
"1,54724703914611E+018","1,54724703914624E+018",130816,,
"1,54724704014125E+018","1,54724704014134E+018",88320,,
"1,5472470411459E+018","1,54724704114601E+018",102912,,
"1,54724704214926E+018","1,54724704214936E+018",96768,,
"1,54724704314587E+018","1,54724704314595E+018",83456,,
"1,54724704414434E+018","1,54724704414442E+018",84480,,
"1,54724704514825E+018","1,54724704514838E+018",130048,,
"1,54724704615367E+018","1,54724704615382E+018",152064,,
"1,5472470471558E+018","1,54724704715592E+018",119296,,
"1,54724704815805E+018","1,5472470481582E+018",149248,,
"1,54724704915507E+018","1,54724704915519E+018",119296,,
"1,54724705015489E+018","1,54724705015501E+018",121344,,
"1,547247051157E+018","1,54724705115715E+018",147456,,
"1,5472470521593E+018","1,54724705215948E+018",181248,,
"1,54724705315951E+018","1,54724705315962E+018",115200,,
"1,547247054158E+018","1,54724705415812E+018",111104,,
"1,54724705515256E+018","1,54724705515267E+018",102656,,
"1,54724705615097E+018","1,54724705615109E+018",115712,,
"1,54724705715485E+018","1,54724705715497E+018",119552,,
"1,54724705815662E+018","1,54724705815673E+018",115200,,
"1,54724705915634E+018","1,54724705915645E+018",114432,,
"1,54724706015497E+018","1,54724706015509E+018",119552,,
"1,54724706115565E+018","1,54724706115576E+018",108032,,
"1,54724706215536E+018","1,54724706215548E+018",125952,,
"1,54724706315382E+018","1,54724706315393E+018",110848,,
"1,54724706415446E+018","1,54724706415457E+018",115968,,
"1,54724706515427E+018","1,54724706515438E+018",109824,,
"1,54724706615342E+018","1,54724706615353E+018",107520,,
"1,54724706715351E+018","1,54724706715362E+018",108288,,
"1,54724706815192E+018","1,54724706815202E+018",101376,,
"1,54724706915227E+018","1,54724706915238E+018",108032,,
"1,54724707015449E+018","1,54724707015459E+018",105216,,
"1,54724707115644E+018","1,54724707115654E+018",109312,,
"1,54724707215923E+018","1,54724707215936E+018",120064,,
"1,54724707315826E+018","1,54724707315837E+018",106752,,
"1,54724707415587E+018","1,54724707415599E+018",115968,,
"1,54724707515744E+018","1,54724707515756E+018",119552,,
"1,54724707615751E+018","1,54724707615762E+018",106496,,
"1,5472470771565E+018","1,54724707715662E+018",117248,,
"1,54724707815479E+018","1,54724707815489E+018",108288,,
"1,54724707915116E+018","1,54724707915126E+018",102400,,
"1,54724708015098E+018","1,54724708015109E+018",110336,,
"1,54724708115385E+018","1,54724708115396E+018",110080,,
"1,54724708215686E+018","1,54724708215698E+018",123648,,
"1,54724708315746E+018","1,54724708315758E+018",117760,,
"1,54724708415317E+018","1,54724708415328E+018",112384,,
"1,54724708515351E+018","1,54724708515362E+018",111872,,
"1,54724708615805E+018","1,54724708615822E+018",171008,,
"1,54724708715722E+018","1,54724708715733E+018",115200,,
"1,54724708815343E+018","1,54724708815354E+018",112640,,
"1,54724708915137E+018","1,5472470891515E+018",130048,,
"1,54724709015469E+018","1,54724709015481E+018",115712,,
"1,54724709115641E+018","1,54724709115652E+018",111872,,
"1,54724709215672E+018","1,54724709215683E+018",111872,,
"1,54724709315488E+018","1,54724709315499E+018",114688,,
"1,54724709415618E+018","1,54724709415629E+018",115456,,
"1,54724709515429E+018","1,5472470951544E+018",110336,,
"1,54724709615389E+018","1,547247096154E+018",109056,,
"1,54724709715416E+018","1,54724709715428E+018",115200,,
"1,54724709815548E+018","1,54724709815559E+018",105472,,
"1,54724709915584E+018","1,54724709915595E+018",110336,,
"1,54724710015633E+018","1,54724710015645E+018",116736,,
"1,54724710115518E+018","1,54724710115529E+018",114688,,
"1,54724710215349E+018","1,54724710215359E+018",105728,,
"1,54724710315482E+018","1,54724710315494E+018",116736,,
"1,54724710415803E+018","1,54724710415815E+018",117504,,
"1,54724710515826E+018","1,54724710515836E+018",103168,,
"1,54724710615518E+018","1,54724710615529E+018",111360,,
"1,54724710715468E+018","1,54724710715479E+018",116480,,
"1,54724710815488E+018","1,547247108155E+018",121088,,
"1,54724710915633E+018","1,54724710915646E+018",131840,,
"1,54724711015552E+018","1,54724711015563E+018",114944,,
"1,54724711115624E+018","1,54724711115635E+018",111104,,
"1,54724711215574E+018","1,54724711215585E+018",110848,,
"1,54724711315685E+018","1,54724711315697E+018",111872,,
"1,547247114158E+018","1,54724711415811E+018",107776,,
"1,54724711515546E+018","1,54724711515557E+018",110336,,
"1,54724711615721E+018","1,54724711615732E+018",110848,,
"1,54724711715347E+018","1,54724711715356E+018",89856,,
"1,54724711814847E+018","1,54724711814858E+018",109824,,
"1,54724711915641E+018","1,54724711915653E+018",110848,,
"1,54724712015598E+018","1,54724712015608E+018",99840,,
"1,54724712115652E+018","1,54724712115664E+018",119552,,
"1,54724712215655E+018","1,54724712215666E+018",109056,,
"1,54724712315615E+018","1,54724712315627E+018",121088,,
"1,54724712415629E+018","1,5472471241564E+018",110080,,
"1,54724712515192E+018","1,54724712515202E+018",97792,,
"1,54724712615396E+018","1,54724712615408E+018",124416,,
"1,54724712715516E+018","1,54724712715527E+018",108544,,
"1,54724712815183E+018","1,54724712815194E+018",109312,,
"1,54724712915578E+018","1,5472471291559E+018",118784,,
"1,54724713015754E+018","1,54724713015766E+018",121856,,
"1,54724713115628E+018","1,54724713115639E+018",115456,,
"1,54724713215899E+018","1,54724713215911E+018",115968,,
"1,54724713316278E+018","1,5472471331629E+018",117248,,
"1,54724713415696E+018","1,54724713415708E+018",123392,,
"1,54724713515794E+018","1,5472471351581E+018",161536,,
"1,54724713615932E+018","1,54724713615949E+018",162560,,
"1,54724713715773E+018","1,54724713715784E+018",115712,,
"1,54724713815563E+018","1,54724713815574E+018",105472,,
"1,54724713915595E+018","1,54724713915607E+018",114688,,
"1,54724714015401E+018","1,54724714015411E+018",105984,,
"1,54724714115364E+018","1,54724714115376E+018",113664,,
"1,5472471421534E+018","1,5472471421535E+018",93184,,
"1,5472471431509E+018","1,54724714315102E+018",116736,,
