Service	Invocations	Failures
bloodpressure-0	298	53
bloodpressurefilter-0	297	15
bloodpressuretransfer-0	296	50
centralhub-0	292	29
ecg-0	307	16
ecgfilter-0	306	26
ecgtransfer-0	305	62
oximeter-0	301	23
oximeterfilter-0	300	31
oximetertransfer-0	299	73
thermometer-0	304	26
thermometerfilter-0	303	33
thermometertransfer-0	302	76

	bloodpressure-0	bloodpressurefilter-0	bloodpressuretransfer-0	centralhub-0	ecg-0	ecgfilter-0	ecgtransfer-0	oximeter-0	oximeterfilter-0	oximetertransfer-0	thermometer-0	thermometerfilter-0	thermometertransfer-0	
52	1	0	0	0	0	0	0	0	0	1	0	1	1	
53	0	0	1	0	0	1	1	1	1	0	0	0	0	
54	0	0	1	0	0	0	0	1	1	0	0	1	1	
55	1	0	0	0	0	0	0	0	0	1	1	0	0	
56	0	0	0	0	0	0	0	0	0	0	0	0	0	
57	0	1	1	0	0	0	0	0	0	1	0	0	0	
58	0	0	0	0	0	0	0	0	0	0	0	0	0	
59	0	0	0	1	0	0	0	0	0	0	0	0	0	
60	0	0	0	0	0	0	0	0	1	0	0	0	0	
61	1	0	0	0	0	0	0	0	0	0	0	0	0	
62	0	0	0	0	0	0	0	0	0	0	0	0	0	
63	0	0	0	0	0	0	0	0	0	0	0	0	0	
64	0	0	0	0	0	0	0	0	0	0	0	0	0	
65	0	0	0	0	0	0	0	0	0	0	0	1	1	
66	0	0	0	0	0	0	0	0	0	0	0	0	1	
67	0	0	0	0	0	0	0	0	0	0	0	0	0	
68	0	0	0	0	0	0	0	0	0	0	0	0	1	
69	0	0	0	0	0	0	0	0	0	0	0	0	1	
70	0	0	0	0	0	0	0	0	1	0	0	0	0	
71	0	0	0	1	0	0	0	0	0	0	0	0	1	
72	1	0	0	0	0	0	0	0	0	0	0	0	0	
73	0	0	0	0	0	0	1	0	0	0	0	0	0	
74	0	0	1	1	0	0	0	0	0	0	0	0	0	
75	0	0	0	0	0	0	0	0	0	0	0	0	0	
76	0	0	0	0	0	0	0	0	0	0	0	0	1	
77	0	0	0	0	0	0	0	0	0	1	0	0	1	
78	0	0	0	0	0	0	0	0	0	0	0	0	0	
79	0	0	0	0	0	0	1	0	0	0	0	0	0	
80	1	0	0	0	0	0	1	0	0	0	0	0	0	
81	0	0	0	0	0	0	0	0	0	0	0	0	1	
82	0	0	0	0	0	0	0	0	0	0	0	0	0	
83	1	0	0	0	0	0	0	0	0	1	1	0	0	
84	1	0	0	0	0	0	1	0	0	0	0	0	0	
85	1	0	0	0	0	0	0	0	0	0	0	0	0	
86	0	0	0	0	0	0	1	0	0	0	0	0	0	
87	1	0	1	0	0	0	1	0	0	0	0	1	1	
88	1	0	1	0	0	0	1	0	0	1	0	1	1	
89	1	0	0	0	0	0	1	0	1	1	0	0	0	
90	0	0	0	0	0	0	0	0	0	0	0	0	0	
91	0	0	0	0	0	0	0	0	0	0	0	0	0	
92	0	0	0	0	0	0	1	0	0	0	0	0	0	
93	1	0	0	0	0	1	1	0	0	0	0	0	0	
94	0	1	1	1	0	0	0	0	0	0	0	0	0	
95	1	0	0	0	0	0	0	0	0	0	0	0	0	
96	0	0	0	0	0	0	1	0	0	0	0	0	0	
97	0	0	0	0	1	1	1	0	0	0	0	0	0	
98	0	0	0	0	0	0	0	0	0	0	0	0	0	
99	0	0	0	0	0	0	1	0	0	0	0	0	0	
100	0	0	0	0	0	0	0	0	0	0	1	0	1	
101	0	0	0	0	0	0	0	0	0	0	0	0	0	
102	0	0	0	0	0	0	0	0	1	1	0	0	1	
103	0	0	0	0	0	0	0	1	0	0	0	0	0	
104	0	0	0	0	0	0	0	0	0	0	0	0	0	
105	0	0	0	0	0	0	0	0	0	1	0	0	0	
106	0	0	0	0	0	0	0	0	0	0	0	0	0	
107	0	0	0	0	0	0	0	0	0	0	0	0	1	
108	0	0	0	0	0	0	0	0	0	0	0	0	0	
109	0	0	0	1	0	0	0	0	0	0	0	0	1	
110	1	0	1	0	0	0	0	0	0	0	1	1	1	
111	0	0	0	0	0	0	0	0	0	0	0	0	0	
112	0	1	0	0	0	1	0	0	0	0	0	0	0	
113	0	0	0	0	0	0	0	0	0	0	0	0	0	
114	0	0	0	0	0	0	0	0	0	0	0	0	0	
115	0	0	0	0	0	0	0	0	0	0	0	1	1	
116	0	0	1	1	0	0	1	0	0	0	0	0	1	
117	0	0	0	0	0	0	0	0	0	0	0	0	0	
118	0	0	0	0	0	1	1	0	0	1	0	0	0	
119	0	0	0	0	0	0	0	0	0	1	0	0	0	
120	0	0	0	0	0	0	0	0	0	1	0	0	0	
121	0	0	0	0	0	0	0	0	0	0	0	0	0	
122	0	0	0	0	0	0	0	0	0	0	0	0	0	
123	0	0	0	0	0	0	0	0	0	1	0	0	0	
124	0	0	0	0	0	0	0	0	0	1	0	0	0	
125	0	0	0	0	0	0	0	0	0	0	0	0	0	
126	0	0	0	0	0	0	0	0	1	0	0	0	0	
127	0	0	0	0	0	0	0	0	0	0	0	0	0	
128	0	0	0	0	0	0	0	0	1	0	0	0	1	
129	0	0	0	0	0	0	0	0	0	0	0	0	0	
130	1	0	0	0	0	0	0	0	1	1	0	0	0	
131	1	0	1	0	1	0	0	0	0	0	0	0	0	
132	0	0	0	0	0	0	0	0	0	0	0	0	1	
133	1	1	1	0	0	0	1	1	0	0	0	0	1	
134	0	0	0	0	0	0	0	0	0	0	1	0	1	
135	0	0	0	0	0	0	0	0	0	0	0	0	0	
136	0	0	0	0	0	0	0	0	1	1	0	0	1	
137	0	0	0	0	1	0	0	1	0	1	0	0	0	
138	0	0	0	0	0	0	0	0	0	0	0	0	1	
139	0	0	0	0	0	0	1	1	0	1	1	1	1	
140	0	0	0	0	0	0	0	0	0	0	1	0	0	
141	0	0	0	0	0	0	0	0	0	0	0	0	0	
142	0	0	0	0	0	0	0	0	0	0	0	0	1	
143	0	0	0	1	0	0	1	1	0	0	0	0	0	
144	0	0	0	0	0	0	0	0	0	0	0	0	0	
145	0	0	0	0	0	0	1	0	0	1	1	0	0	
146	0	0	0	0	0	0	0	0	0	0	0	1	0	
147	0	0	0	0	1	0	1	0	0	0	0	0	0	
148	0	0	0	0	0	0	0	0	0	0	0	0	0	
149	0	0	0	1	1	0	1	0	0	0	0	0	0	
150	0	1	1	1	0	0	0	0	0	0	1	1	0	
151	0	1	0	0	0	0	1	0	0	0	0	0	0	
152	0	0	0	0	0	1	1	0	0	1	0	0	1	
153	0	0	1	0	0	0	0	1	0	0	0	0	0	
154	0	0	0	0	0	0	0	0	0	0	0	1	0	
155	0	0	1	0	0	0	1	0	0	1	0	1	0	
156	0	0	0	0	0	0	1	0	0	0	0	1	0	
157	0	0	0	0	0	0	0	0	0	0	0	0	0	
158	0	0	0	0	0	0	0	0	0	0	0	0	0	
159	0	0	0	1	0	0	1	0	0	0	0	0	0	
160	0	0	0	0	0	0	0	0	0	0	0	0	0	
161	0	0	0	0	0	0	0	0	0	0	0	0	0	
162	0	0	0	0	0	0	0	0	1	1	0	0	0	
163	0	1	1	0	0	0	0	0	1	1	0	0	0	
164	0	0	0	0	0	0	0	0	0	0	0	0	0	
165	0	0	0	0	0	0	1	0	0	0	0	0	0	
166	0	0	1	0	0	1	0	0	0	0	0	0	0	
167	0	0	0	0	0	0	0	0	1	0	0	0	0	
168	0	0	0	0	0	0	0	0	0	0	0	0	1	
169	0	0	0	0	0	0	0	0	0	0	0	0	1	
170	0	0	0	0	0	0	1	0	0	0	0	0	1	
171	0	0	0	0	0	0	0	0	0	0	0	0	0	
172	0	0	0	0	0	0	0	0	0	0	0	0	0	
173	0	0	0	0	1	0	0	0	0	0	0	0	0	
174	0	0	0	0	0	0	1	0	0	0	0	0	0	
175	0	0	0	0	0	0	1	1	0	0	0	0	0	
176	0	0	0	0	0	0	0	0	1	1	1	1	1	
177	0	0	0	0	0	1	0	0	0	0	0	0	1	
178	0	0	1	0	0	0	0	0	0	0	0	0	1	
179	0	0	0	0	0	0	0	1	0	0	0	0	0	
180	0	0	0	0	0	0	0	0	0	0	0	0	0	
181	0	0	0	0	0	0	0	0	0	1	0	0	0	
182	0	0	0	0	1	0	1	0	0	0	0	1	0	
183	1	0	1	0	0	0	0	0	0	0	0	0	0	
184	1	0	0	0	0	0	1	0	0	0	0	0	0	
185	0	0	0	1	0	0	0	0	0	0	1	0	0	
186	0	0	0	0	0	0	0	0	0	0	0	0	0	
187	0	0	0	0	0	0	0	0	0	0	0	1	1	
188	0	0	0	0	0	0	0	1	0	1	0	0	0	
189	0	0	0	0	0	0	0	0	0	0	0	0	0	
190	0	0	0	0	0	0	0	0	0	1	0	0	0	
191	0	0	0	0	1	1	1	0	1	1	0	0	0	
192	0	0	0	0	0	0	0	0	0	1	0	0	0	
193	0	0	0	0	0	0	1	1	0	1	0	1	1	
194	1	0	0	1	0	0	0	0	0	0	1	0	0	
195	1	0	0	0	0	0	0	0	0	0	0	0	0	
196	0	0	1	0	0	0	0	0	0	0	0	0	1	
197	0	0	0	0	0	0	0	1	1	1	1	0	0	
198	1	0	1	0	0	1	0	0	0	0	0	0	0	
199	0	0	1	0	0	0	0	0	0	1	1	1	0	
200	0	1	0	0	0	0	0	0	0	0	0	0	0	
201	0	0	0	0	0	0	0	0	0	0	0	0	0	
202	0	0	0	0	0	0	0	0	0	0	0	0	0	
203	0	1	0	1	0	0	0	0	0	0	0	0	0	
204	0	1	0	0	0	0	0	0	0	0	0	0	0	
205	0	0	0	0	0	0	0	0	0	0	0	0	0	
206	0	0	0	0	0	0	0	0	0	0	0	0	0	
207	0	1	0	0	0	0	0	0	0	0	0	0	0	
208	0	0	0	0	0	0	1	0	0	1	0	0	0	
209	0	0	1	0	0	0	0	0	0	1	0	0	1	
210	0	0	0	0	0	1	1	0	0	0	0	0	1	
211	0	0	0	0	0	0	0	0	0	0	0	0	0	
212	0	0	0	0	0	0	0	0	0	0	0	0	0	
213	0	0	1	0	0	0	0	0	0	0	0	1	1	
214	0	0	0	0	0	0	0	0	0	0	0	0	0	
215	0	0	0	0	0	0	0	0	0	1	0	0	0	
216	0	0	0	0	0	0	0	0	0	0	0	0	0	
217	0	0	0	0	0	0	0	0	0	0	0	0	0	
218	1	0	0	0	0	0	0	0	0	0	0	0	1	
219	0	0	0	0	0	0	0	0	0	0	0	0	0	
220	0	0	0	0	0	0	0	0	0	0	0	0	0	
221	1	0	0	0	0	0	0	0	0	1	0	0	0	
222	0	0	0	0	0	0	1	0	0	1	0	0	0	
223	1	0	0	0	0	1	0	0	0	0	0	0	1	
224	0	0	1	1	0	0	0	1	0	0	0	0	0	
225	1	0	0	0	0	0	0	0	1	0	0	0	0	
226	1	0	0	1	0	0	0	0	0	0	0	0	1	
227	0	0	0	0	0	0	1	0	0	1	0	0	1	
228	0	0	0	0	0	0	0	0	0	0	0	0	1	
229	0	0	0	0	0	0	0	0	0	0	0	0	0	
230	0	0	0	0	0	0	0	0	0	0	0	0	1	
231	0	0	0	0	0	0	0	0	0	0	0	0	1	
232	1	0	0	0	0	0	0	0	0	0	0	0	0	
233	1	0	0	0	0	1	1	0	0	0	0	0	0	
234	0	0	0	0	0	0	0	0	1	1	0	0	1	
235	0	0	0	0	0	0	0	0	0	0	0	0	0	
236	0	0	0	0	0	0	0	0	0	0	0	0	1	
237	1	0	0	0	0	0	0	0	0	0	0	1	0	
238	1	0	0	0	0	0	0	0	0	0	0	0	1	
239	1	0	0	0	0	0	0	0	0	0	0	0	1	
240	0	0	1	0	0	0	0	0	0	0	0	0	0	
241	1	0	0	0	0	0	0	0	0	0	0	0	1	
242	0	0	1	0	0	0	0	0	0	0	0	0	0	
243	0	0	1	0	0	0	0	0	0	0	0	1	1	
244	0	0	1	0	0	0	0	0	0	0	0	0	0	
245	0	0	1	0	0	0	0	0	0	0	0	0	0	
246	0	0	1	0	0	0	0	0	0	1	1	0	0	
247	0	0	0	0	0	0	0	0	0	0	0	0	0	
248	0	0	0	0	0	0	0	0	0	0	0	1	1	
249	0	0	0	0	0	0	0	0	0	0	0	0	0	
250	0	0	0	0	0	0	0	0	0	0	0	0	0	
251	0	0	0	0	0	0	0	0	0	1	0	0	0	
252	1	0	0	0	0	0	0	0	0	0	0	0	0	
253	0	0	1	0	0	0	1	0	0	0	0	0	1	
254	0	0	0	0	0	0	0	0	0	0	0	0	0	
255	0	0	0	0	0	1	1	0	0	1	0	0	0	
256	0	0	0	0	0	0	0	0	0	0	0	0	0	
257	0	0	0	0	0	0	0	0	0	1	0	0	0	
258	0	0	0	0	0	0	0	0	0	1	0	0	0	
259	1	0	0	0	0	0	0	0	0	0	0	0	0	
260	1	0	1	0	0	0	1	0	0	0	0	0	0	
261	1	0	1	0	0	0	1	0	0	1	0	1	1	
262	0	0	1	0	0	0	1	0	0	1	0	1	1	
263	1	1	1	0	0	0	0	0	0	1	0	0	0	
264	0	0	1	0	0	0	0	0	0	0	0	0	0	
265	0	1	0	0	0	0	0	0	0	0	0	0	0	
266	0	0	0	0	0	0	0	0	0	0	0	0	0	
267	1	0	0	0	0	0	0	0	0	0	0	0	0	
268	0	0	0	0	0	0	1	0	1	1	0	0	0	
269	0	0	0	0	0	0	0	0	0	1	0	0	1	
270	0	0	0	0	0	0	1	0	1	0	0	0	1	
271	0	0	1	1	0	1	1	0	0	0	1	0	0	
272	0	0	0	0	0	0	0	0	0	0	0	0	0	
273	0	0	0	0	0	0	0	0	0	0	0	0	0	
274	0	0	0	0	0	0	0	0	0	0	0	0	0	
275	0	0	0	0	0	1	0	0	0	0	0	0	0	
276	0	0	0	0	0	0	0	0	0	0	0	0	0	
277	0	0	1	0	0	0	0	0	0	0	0	0	1	
278	0	0	0	0	0	0	0	0	0	0	0	0	1	
279	0	0	0	0	0	0	0	0	0	1	0	0	1	
280	0	0	0	0	0	0	0	0	1	1	0	1	1	
281	0	0	0	0	0	0	0	0	0	0	0	0	0	
282	0	0	0	0	0	0	0	0	0	0	0	0	0	
283	0	0	0	0	0	0	0	0	0	0	0	0	0	
284	0	0	0	0	1	1	1	0	0	1	0	0	0	
285	0	0	0	0	0	0	0	0	0	1	0	0	0	
286	0	0	0	0	1	1	1	1	0	1	1	1	0	
287	0	0	0	0	0	0	0	0	0	0	1	0	0	
288	0	0	0	0	1	1	1	0	0	1	0	1	0	
289	0	0	0	0	0	0	0	0	0	1	1	0	1	
290	0	0	0	0	0	0	1	1	0	0	0	0	0	
291	0	0	0	0	0	0	0	0	0	1	1	0	1	
292	1	0	0	0	0	0	0	1	1	1	0	0	0	
293	0	0	0	0	1	1	0	1	0	1	0	0	1	
294	0	0	1	0	0	0	0	1	1	1	1	0	0	
295	0	0	1	0	0	1	1	0	0	1	0	0	1	
296	1	0	1	1	1	0	0	0	0	1	1	0	0	
297	0	0	1	0	0	0	0	0	1	1	0	0	0	
298	0	0	1	1	1	0	0	0	0	1	0	0	1	
299	0	0	1	0	0	0	0	1	1	1	0	1	0	
300	0	0	0	1	0	0	1	0	0	0	0	0	0	
301	0	0	0	0	0	0	0	0	1	1	1	0	0	
302	0	0	1	0	0	0	0	0	0	0	0	0	0	
303	0	0	0	0	0	1	0	0	0	0	0	0	1	
304	0	0	0	0	0	0	0	1	0	0	0	0	0	
305	0	0	0	1	0	0	0	0	0	0	0	0	0	
306	0	1	1	1	0	0	0	0	0	1	0	0	0	
307	0	0	0	0	0	0	0	0	0	0	0	0	0	
308	0	0	0	0	0	0	0	0	0	0	0	0	0	
309	0	0	0	0	0	0	0	0	0	0	0	0	1	
310	0	0	0	0	0	0	0	0	0	0	0	0	0	
