Service	Invocations	Failures
bloodpressure-0	277	102
bloodpressurefilter-0	276	2
bloodpressuretransfer-0	275	93
centralhub-0	271	66
ecg-0	286	7
ecgfilter-0	285	7
ecgtransfer-0	284	118
oximeter-0	280	13
oximeterfilter-0	279	34
oximetertransfer-0	278	61
thermometer-0	283	20
thermometerfilter-0	282	48
thermometertransfer-0	281	58

	bloodpressure-0	bloodpressurefilter-0	bloodpressuretransfer-0	centralhub-0	ecg-0	ecgfilter-0	ecgtransfer-0	oximeter-0	oximeterfilter-0	oximetertransfer-0	thermometer-0	thermometerfilter-0	thermometertransfer-0	
25	0	0	0	1	0	0	0	0	0	0	0	1	0	
26	0	0	0	0	0	0	0	0	0	0	0	0	0	
27	0	0	0	0	0	0	0	0	0	0	0	0	0	
28	0	0	0	0	0	0	0	0	0	0	0	0	0	
29	0	0	0	0	0	0	0	0	0	0	0	0	0	
30	0	0	0	0	0	0	0	0	0	0	0	0	0	
31	0	0	0	0	0	0	0	0	0	0	0	0	0	
32	0	0	1	1	0	0	0	0	0	0	0	0	0	
33	0	0	0	0	0	0	0	0	0	0	0	0	1	
34	0	0	0	0	0	0	0	0	0	0	0	0	0	
35	0	0	0	0	0	0	0	0	0	0	0	0	0	
36	0	0	0	0	0	0	0	0	0	0	0	0	0	
37	0	0	0	0	0	0	0	0	0	0	0	0	0	
38	0	0	0	0	0	0	0	0	0	0	0	0	0	
39	0	0	0	0	0	0	0	0	0	0	0	1	1	
40	1	0	0	0	0	0	0	0	0	0	0	0	0	
41	0	0	0	0	0	0	0	0	0	0	0	0	0	
42	0	0	0	0	0	0	0	0	1	1	0	0	0	
43	0	0	0	0	0	0	0	0	0	0	0	0	0	
44	0	0	0	0	0	0	0	0	0	0	0	0	0	
45	0	0	0	0	0	0	0	0	0	0	0	0	0	
46	0	0	0	0	0	0	0	0	0	0	0	0	0	
47	0	0	0	0	0	0	0	0	0	0	0	0	0	
48	0	0	0	0	0	0	0	0	0	0	0	0	0	
49	0	0	0	0	0	0	0	0	0	0	0	0	0	
50	0	0	0	0	0	0	0	0	0	0	0	0	0	
51	0	0	1	0	0	0	0	0	0	1	0	0	1	
52	0	0	1	0	0	0	0	0	0	0	0	0	0	
53	0	0	1	0	0	0	0	0	0	0	0	0	0	
54	0	0	1	1	0	0	0	0	0	1	0	0	1	
55	0	0	0	0	0	0	0	0	0	0	0	0	0	
56	0	0	0	0	0	0	0	0	0	0	0	0	0	
57	0	0	0	0	0	0	0	0	0	0	0	0	0	
58	0	0	0	0	0	0	0	0	0	0	0	0	0	
59	1	0	0	1	0	0	1	0	1	0	0	1	1	
60	1	0	0	0	0	0	0	0	0	0	0	0	0	
61	1	0	0	0	0	0	0	0	0	0	0	0	0	
62	1	0	1	0	0	0	0	0	0	0	0	0	1	
63	0	0	1	1	0	0	0	0	0	0	0	0	1	
64	0	0	0	1	0	0	0	0	0	0	0	0	0	
65	0	0	1	1	0	0	0	0	0	0	0	0	0	
66	1	0	0	1	0	0	0	0	0	0	0	0	0	
67	0	0	0	1	0	0	0	0	0	0	0	0	0	
68	0	0	0	1	0	0	0	0	0	0	0	1	1	
69	0	0	0	1	0	0	1	0	0	0	0	1	1	
70	1	0	0	1	0	0	0	0	0	1	0	1	1	
71	1	0	1	1	0	0	1	1	1	1	0	1	0	
72	1	0	0	0	0	0	0	0	0	0	0	1	1	
73	1	0	0	0	0	0	0	0	0	1	0	0	0	
74	1	0	0	1	0	0	1	0	0	0	0	1	1	
75	1	0	0	1	0	0	1	0	0	0	0	1	1	
76	1	0	1	1	0	0	1	0	1	1	1	1	1	
77	1	0	0	1	0	0	1	0	1	1	0	1	0	
78	1	0	1	1	0	0	1	1	1	1	1	1	0	
79	1	0	0	1	0	0	1	0	0	1	1	1	1	
80	1	0	1	1	0	0	1	0	0	0	0	0	0	
81	1	0	1	1	0	0	1	1	1	1	0	0	0	
82	0	0	0	1	0	0	1	0	1	0	0	0	0	
83	0	0	0	0	0	0	1	0	0	0	0	0	0	
84	1	0	1	1	0	0	0	0	1	1	1	0	0	
85	0	0	0	0	0	0	1	0	0	0	0	1	0	
86	1	0	1	1	0	0	1	1	1	1	0	0	1	
87	0	0	1	0	0	0	1	0	0	0	0	0	0	
88	1	0	1	1	0	0	0	1	1	1	1	1	0	
89	0	0	0	0	0	0	1	0	0	0	0	0	0	
90	1	0	1	1	0	1	1	1	1	1	1	1	1	
91	0	0	0	0	0	0	1	0	0	0	0	0	0	
92	1	0	1	1	0	1	1	1	1	1	0	1	1	
93	0	0	0	0	0	0	1	0	0	0	0	0	0	
94	1	0	1	1	1	1	1	0	1	1	0	1	1	
95	0	0	0	0	0	0	1	0	0	0	0	0	0	
96	1	1	1	1	1	1	1	1	1	1	0	1	1	
97	0	0	0	0	0	0	1	0	0	0	0	0	0	
98	0	0	1	1	0	1	1	1	1	1	1	1	1	
99	0	0	0	0	0	0	1	0	0	0	0	0	0	
100	1	0	1	1	1	1	0	0	1	1	0	1	1	
101	0	0	0	0	0	0	1	0	0	0	0	0	1	
102	1	0	1	1	0	0	1	1	1	1	1	1	1	
103	0	0	0	0	0	0	1	0	0	0	0	0	0	
104	1	1	1	1	1	1	0	1	1	1	0	1	1	
105	0	0	0	0	0	0	0	0	0	0	0	0	0	
106	0	0	0	0	0	0	0	0	1	0	0	0	0	
107	0	0	0	0	0	0	0	0	0	0	0	0	0	
108	0	0	1	0	0	0	0	0	0	0	0	0	0	
109	0	0	0	1	0	0	1	0	0	0	0	0	0	
110	0	0	0	0	0	0	1	0	0	0	0	0	0	
111	0	0	0	0	0	0	1	0	0	0	0	0	0	
112	0	0	0	0	0	0	1	0	0	0	0	1	1	
113	0	0	0	0	0	0	0	0	0	0	0	0	0	
114	0	0	0	0	0	0	0	0	0	0	0	0	0	
115	0	0	0	0	0	0	0	0	0	0	0	0	0	
116	0	0	0	0	0	0	0	0	1	1	0	0	0	
117	0	0	0	0	0	0	0	0	0	0	0	0	0	
118	0	0	0	0	0	0	0	0	0	0	0	0	0	
119	0	0	1	0	0	0	0	0	0	0	0	0	0	
120	1	0	1	0	0	0	1	0	0	0	0	0	0	
121	0	0	1	0	0	0	1	0	0	0	0	0	0	
122	1	0	1	0	0	0	1	0	0	0	0	1	1	
123	0	0	0	0	0	0	0	0	0	0	0	0	0	
124	0	0	0	0	0	0	0	0	0	0	0	0	0	
125	0	0	0	0	0	0	0	0	0	1	0	0	0	
126	0	0	0	0	0	0	0	0	0	0	0	0	0	
127	0	0	0	0	0	0	0	0	0	0	0	0	0	
128	0	0	0	0	0	0	0	0	0	0	0	0	0	
129	1	0	0	0	0	0	0	0	0	0	0	0	0	
130	1	0	1	0	0	0	1	0	0	0	0	0	0	
131	1	0	1	1	0	0	1	0	0	0	0	0	1	
132	1	0	1	1	0	0	1	0	0	1	1	0	0	
133	0	0	0	0	0	0	0	0	0	0	0	0	0	
134	0	0	0	0	0	0	0	0	0	0	0	0	0	
135	0	0	0	0	0	0	0	0	0	1	0	0	1	
136	0	0	0	0	0	0	0	0	0	0	0	0	0	
137	1	0	0	0	0	0	0	0	0	0	0	0	0	
138	0	0	0	0	1	0	1	0	0	1	0	0	0	
139	0	0	1	0	0	0	0	0	0	0	0	0	0	
140	1	0	0	0	0	0	0	0	0	0	0	0	0	
141	0	0	0	0	0	0	0	0	0	0	0	0	1	
142	1	0	1	0	0	0	0	0	0	0	0	0	0	
143	1	0	1	1	0	0	1	0	0	1	0	0	1	
144	1	0	0	0	0	0	1	0	0	1	0	0	0	
145	1	0	0	0	0	0	1	0	0	0	0	0	0	
146	0	0	0	0	0	0	1	0	0	0	0	0	0	
147	1	0	0	0	0	0	1	0	0	0	0	0	1	
148	1	0	1	0	0	0	1	0	0	0	0	0	0	
149	0	0	1	1	0	0	0	0	0	0	0	0	0	
150	1	0	1	1	0	0	0	0	0	0	0	0	0	
151	0	0	0	0	0	0	0	0	0	0	0	0	1	
152	0	0	0	0	0	0	0	0	0	1	0	0	0	
153	1	0	0	0	0	0	1	0	0	1	0	0	0	
154	1	0	0	0	0	0	1	0	0	1	1	0	0	
155	1	0	0	0	0	0	1	0	1	1	0	0	0	
156	1	0	1	1	0	0	1	0	1	1	1	1	1	
157	0	0	0	0	0	0	0	0	0	0	0	0	0	
158	0	0	0	0	0	0	0	0	0	0	0	0	0	
159	0	0	0	1	0	0	0	0	0	0	0	0	0	
160	0	0	0	0	0	0	0	0	0	0	0	0	0	
161	0	0	0	0	0	0	1	0	0	0	0	0	0	
162	1	0	0	0	0	0	1	0	0	0	0	0	0	
163	1	0	1	0	0	0	1	0	0	0	0	0	0	
164	0	0	1	1	0	0	1	0	0	0	1	1	1	
165	0	0	1	0	0	0	0	0	0	0	0	0	0	
166	0	0	0	0	0	0	1	0	0	0	0	0	0	
167	0	0	0	0	0	0	0	0	0	0	0	0	0	
168	0	0	0	0	0	0	0	0	0	0	0	0	0	
169	1	0	0	0	0	0	0	0	0	0	0	0	0	
170	1	0	0	0	0	0	1	0	1	1	1	0	0	
171	1	0	1	0	0	0	1	0	0	0	0	0	0	
172	1	0	1	1	0	0	1	0	0	1	1	1	1	
173	0	0	0	0	0	0	0	0	0	0	0	0	0	
174	0	0	0	0	0	0	1	0	0	0	0	0	0	
175	0	0	1	1	0	0	0	0	0	1	0	0	0	
176	0	0	0	0	0	0	0	0	0	0	0	0	0	
177	1	0	0	0	0	0	0	0	0	0	0	0	1	
178	0	0	1	0	0	0	1	0	0	0	0	0	0	
179	1	0	1	1	0	0	1	0	0	1	0	1	1	
180	0	0	1	1	0	0	1	0	0	1	1	1	0	
181	0	0	0	0	0	0	0	0	0	0	0	0	0	
182	0	0	0	0	0	0	1	0	0	0	0	0	0	
183	0	0	1	0	0	0	1	0	0	0	0	0	0	
184	0	0	1	0	0	0	1	0	0	0	0	0	0	
185	0	0	0	1	0	0	0	0	0	0	0	0	0	
186	1	0	0	0	0	0	1	0	0	0	0	0	1	
187	1	0	0	1	0	0	0	0	0	0	0	0	0	
188	1	0	1	0	0	0	1	0	1	0	0	0	0	
189	0	0	0	0	0	0	0	0	0	1	0	0	0	
190	1	0	0	0	0	0	0	0	0	0	0	0	0	
191	1	0	1	0	0	0	0	0	0	0	0	0	0	
192	1	0	1	0	0	0	1	0	0	0	0	1	1	
193	0	0	0	0	0	0	0	0	0	0	0	0	0	
194	0	0	0	1	0	0	0	0	0	0	0	0	0	
195	0	0	0	0	0	0	0	0	0	0	0	0	1	
196	1	0	0	0	0	0	1	0	0	0	0	0	0	
197	0	0	1	1	0	0	1	0	0	1	0	0	0	
198	0	0	0	0	0	0	0	0	0	1	0	0	0	
199	0	0	0	0	0	0	0	0	0	0	0	0	0	
200	1	0	0	0	0	0	1	0	0	0	0	0	0	
201	0	0	0	0	0	0	1	0	0	0	0	0	0	
202	1	0	1	1	0	0	1	0	0	1	1	1	1	
203	0	0	0	1	0	0	0	0	0	0	0	0	0	
204	0	0	0	0	0	0	0	0	0	0	0	0	0	
205	1	0	0	0	0	0	0	0	0	0	0	0	0	
206	1	0	1	0	0	0	1	0	0	0	0	0	0	
207	1	0	1	0	0	0	1	0	1	1	0	1	1	
208	1	0	0	1	0	0	0	0	0	0	0	1	1	
209	1	0	1	0	0	0	0	0	0	0	0	0	0	
210	1	0	1	1	0	0	1	0	1	1	0	1	1	
211	0	0	0	0	0	0	1	0	0	0	0	0	0	
212	1	0	0	0	0	0	1	0	0	0	0	0	0	
213	0	0	0	1	0	0	1	0	0	0	0	1	0	
214	0	0	0	0	0	0	0	0	0	0	0	0	0	
215	0	0	0	0	0	0	0	0	0	1	0	0	0	
216	0	0	1	0	0	0	1	0	0	0	0	0	0	
217	0	0	1	0	0	0	1	0	1	0	0	0	1	
218	0	0	0	0	0	0	0	0	0	0	0	0	0	
219	0	0	0	0	0	0	0	0	0	0	0	0	0	
220	1	0	0	0	0	0	0	0	0	0	0	0	0	
221	0	0	1	1	0	0	1	0	0	0	0	0	0	
222	1	0	1	1	0	0	1	0	0	0	0	1	1	
223	0	0	0	0	0	0	0	0	0	0	0	0	0	
224	0	0	0	0	0	0	0	0	0	0	0	0	0	
225	0	0	0	0	0	0	0	0	0	0	0	0	0	
226	1	0	1	0	0	0	1	0	0	0	0	0	0	
227	1	0	0	0	0	0	0	0	0	0	0	0	0	
228	0	0	1	0	0	0	0	0	0	0	0	0	0	
229	0	0	1	0	0	0	1	0	0	0	0	0	1	
230	0	0	0	0	0	0	1	0	0	0	0	0	0	
231	1	0	0	0	0	0	1	0	0	0	0	0	0	
232	1	0	0	0	0	0	0	0	0	0	0	0	0	
233	1	0	0	0	0	0	0	0	0	0	0	0	0	
234	1	0	1	1	0	0	1	0	0	1	1	1	1	
235	0	0	0	0	0	0	0	0	0	0	0	0	0	
236	0	0	0	0	0	0	1	0	0	0	0	0	0	
237	0	0	0	0	0	0	0	0	0	0	0	0	0	
238	0	0	1	0	0	0	1	0	0	0	0	0	0	
239	1	0	0	0	0	0	0	0	0	0	0	0	0	
240	0	0	1	0	0	0	1	0	0	0	0	0	0	
241	1	0	0	0	0	0	0	1	0	0	0	1	1	
242	0	0	0	0	0	0	1	0	0	0	0	0	0	
243	0	0	0	0	0	0	0	0	0	0	0	0	0	
244	1	0	1	0	0	0	1	0	0	1	0	0	0	
245	1	0	1	1	0	0	1	0	0	1	0	0	0	
246	0	0	0	0	0	0	0	0	1	1	0	0	0	
247	0	0	0	0	0	0	0	0	1	1	0	0	0	
248	1	0	1	0	0	0	1	0	0	0	0	0	0	
249	0	0	1	1	0	0	1	0	0	0	0	1	0	
250	0	0	0	0	0	0	0	0	0	0	0	0	0	
251	0	0	0	0	0	0	0	0	0	0	0	0	0	
252	1	0	1	0	0	0	1	0	0	0	0	0	0	
253	0	0	0	0	0	0	1	0	0	0	0	0	0	
254	1	0	1	0	0	0	1	0	0	0	0	1	1	
255	0	0	1	0	0	0	0	0	0	0	0	0	0	
256	0	0	0	1	0	0	0	1	0	0	0	0	0	
257	1	0	1	0	1	0	1	0	1	1	0	0	1	
258	0	0	0	0	0	0	1	0	0	0	0	0	0	
259	0	0	0	0	0	0	1	0	0	0	0	0	0	
260	1	0	0	0	0	0	0	0	1	1	0	0	0	
261	0	0	1	0	0	0	0	0	0	0	0	0	0	
262	0	0	1	0	0	0	1	0	0	0	0	0	1	
263	0	0	0	0	0	0	0	0	0	0	0	0	0	
264	0	0	0	0	0	0	0	0	0	0	0	0	0	
265	1	0	0	0	0	0	1	0	0	0	0	0	0	
266	1	0	1	0	0	0	1	0	0	0	0	1	1	
267	0	0	0	0	0	0	1	0	0	0	0	0	0	
268	1	0	0	0	0	0	0	0	0	0	0	0	0	
269	0	0	0	0	0	0	1	0	0	0	0	0	0	
270	1	0	1	1	0	0	1	0	0	0	1	1	1	
271	0	0	1	0	0	0	0	0	0	1	0	0	0	
272	0	0	0	0	0	0	0	0	0	0	0	0	0	
273	1	0	1	0	0	0	1	0	0	1	0	0	0	
274	1	0	0	0	0	0	1	0	0	0	0	0	0	
275	1	0	1	0	0	0	1	0	0	0	0	0	1	
276	1	0	0	0	0	0	0	0	0	0	0	0	0	
277	1	0	1	0	0	0	0	0	0	1	0	0	0	
278	0	0	1	1	0	0	1	0	0	1	1	1	0	
279	0	0	1	0	0	0	0	0	0	0	0	0	0	
280	1	0	0	0	0	0	1	0	0	0	0	0	0	
281	1	0	0	0	0	0	1	0	0	0	0	0	0	
282	0	0	1	1	0	0	1	0	0	1	1	1	0	
283	0	0	0	0	0	0	0	0	0	0	0	0	0	
284	0	0	0	1	1	0	0	0	0	0	0	0	0	
285	1	0	1	1	0	0	1	0	0	0	0	0	0	
286	1	0	1	0	0	0	0	0	0	1	0	0	0	
287	1	0	1	0	0	0	1	0	0	0	0	0	0	
288	0	0	0	0	0	0	0	0	0	0	0	0	0	
