first_timestamp,second_timestamp,diff,average,std_dev
"1,5472459278454E+018","1,54724592784554E+018",135424,,
"1,54724592884659E+018","1,5472459288467E+018",108544,,
"1,54724592984978E+018","1,54724592984989E+018",107520,,
"1,54724593085122E+018","1,54724593085134E+018",117504,,
"1,54724593184425E+018","1,54724593184434E+018",85760,,
"1,54724593284167E+018","1,54724593284184E+018",168960,,
"1,54724593384574E+018","1,54724593384585E+018",107520,,
"1,54724593484734E+018","1,54724593484747E+018",131328,,
"1,54724593584745E+018","1,54724593584756E+018",109312,,
"1,54724593685001E+018","1,54724593685012E+018",114944,,
"1,5472459378499E+018","1,54724593785001E+018",105472,,
"1,54724593884899E+018","1,54724593884911E+018",121088,,
"1,54724593984827E+018","1,54724593984837E+018",101376,,
"1,547245940845E+018","1,5472459408451E+018",105472,,
"1,54724594184814E+018","1,54724594184824E+018",101376,,
"1,54724594285024E+018","1,54724594285035E+018",108800,,
"1,54724594385092E+018","1,54724594385102E+018",107008,,
"1,54724594484371E+018","1,54724594484378E+018",77824,,
"1,54724594583542E+018","1,54724594583551E+018",94208,,
"1,54724594683973E+018","1,54724594684002E+018",295936,,
"1,54724594784237E+018","1,54724594784246E+018",88320,,
"1,54724594884285E+018","1,54724594884296E+018",110848,,
"1,54724594984445E+018","1,54724594984455E+018",96000,,
"1,54724595084447E+018","1,54724595084459E+018",119552,,
"1,54724595184536E+018","1,54724595184547E+018",114432,,
"1,54724595284853E+018","1,54724595284864E+018",114432,,
"1,5472459538497E+018","1,5472459538498E+018",97024,,
"1,54724595484849E+018","1,5472459548486E+018",111104,,
"1,54724595585087E+018","1,547245955851E+018",122112,,
"1,54724595685195E+018","1,54724595685205E+018",103680,,
"1,54724595784915E+018","1,54724595784926E+018",109312,,
"1,54724595884815E+018","1,54724595884826E+018",111616,,
"1,54724595984948E+018","1,54724595984959E+018",109568,,
"1,54724596085043E+018","1,54724596085053E+018",102656,,
"1,54724596185114E+018","1,54724596185125E+018",111616,,
"1,54724596284972E+018","1,54724596284982E+018",103936,,
"1,54724596384847E+018","1,54724596384858E+018",112896,,
"1,54724596485259E+018","1,5472459648527E+018",110080,,
"1,5472459658458E+018","1,54724596584591E+018",115200,,
"1,5472459668455E+018","1,54724596684563E+018",123904,,
"1,54724596784845E+018","1,54724596784855E+018",103936,,
"1,54724596884761E+018","1,54724596884772E+018",116224,,
"1,54724596984703E+018","1,54724596984714E+018",115456,,
"1,54724597084613E+018","1,54724597084625E+018",119552,,
"1,54724597184581E+018","1,54724597184593E+018",123648,,
"1,54724597284592E+018","1,54724597284603E+018",109312,,
"1,54724597384449E+018","1,5472459738446E+018",108288,,
"1,5472459748443E+018","1,5472459748444E+018",101888,,
"1,54724597584654E+018","1,54724597584664E+018",108032,,
"1,54724597685343E+018","1,54724597685358E+018",157696,,
"1,54724597785154E+018","1,54724597785166E+018",112640,,
"1,54724597884848E+018","1,54724597884859E+018",110080,,
"1,54724597984673E+018","1,54724597984685E+018",119296,,
"1,54724598084685E+018","1,54724598084697E+018",115456,,
"1,54724598184946E+018","1,54724598184957E+018",112384,,
"1,54724598285072E+018","1,54724598285084E+018",114176,,
"1,54724598384825E+018","1,54724598384836E+018",109056,,
"1,54724598484776E+018","1,54724598484787E+018",109824,,
"1,54724598584729E+018","1,54724598584741E+018",123392,,
"1,54724598685037E+018","1,54724598685049E+018",120320,,
"1,54724598785064E+018","1,54724598785075E+018",116992,,
"1,5472459888465E+018","1,5472459888466E+018",109568,,
"1,54724598984809E+018","1,54724598984821E+018",117248,,
"1,54724599084884E+018","1,54724599084894E+018",105984,,
"1,54724599184364E+018","1,54724599184374E+018",97792,,
"1,54724599284539E+018","1,54724599284549E+018",106752,,
"1,54724599385252E+018","1,54724599385263E+018",111616,,
"1,54724599484903E+018","1,54724599484915E+018",115200,,
"1,54724599584901E+018","1,54724599584912E+018",106240,,
"1,54724599684708E+018","1,54724599684719E+018",113152,,
"1,54724599784631E+018","1,54724599784642E+018",107008,,
"1,54724599884175E+018","1,54724599884185E+018",99584,,
"1,54724599984417E+018","1,54724599984428E+018",113920,,
"1,54724600085239E+018","1,5472460008525E+018",108800,,
"1,54724600185098E+018","1,54724600185109E+018",112128,,
"1,5472460028498E+018","1,54724600284991E+018",111104,,
"1,5472460038569E+018","1,54724600385702E+018",116480,,
"1,54724600484834E+018","1,54724600484845E+018",107264,,
"1,5472460058455E+018","1,54724600584561E+018",111872,,
"1,54724600684716E+018","1,54724600684728E+018",122624,,
"1,54724600784584E+018","1,54724600784595E+018",101376,,
"1,54724600884825E+018","1,54724600884836E+018",111872,,
"1,54724600985123E+018","1,54724600985135E+018",116480,,
"1,54724601084935E+018","1,54724601084947E+018",110592,,
"1,54724601184589E+018","1,547246011846E+018",111360,,
"1,54724601284604E+018","1,54724601284616E+018",113920,,
"1,54724601384631E+018","1,54724601384642E+018",116480,,
"1,54724601485206E+018","1,54724601485217E+018",115456,,
"1,54724601585071E+018","1,54724601585082E+018",105472,,
"1,54724601684811E+018","1,54724601684822E+018",108544,,
"1,54724601784793E+018","1,54724601784805E+018",115200,,
"1,54724601885073E+018","1,54724601885085E+018",116736,,
"1,54724601985695E+018","1,54724601985707E+018",111616,,
"1,54724602085235E+018","1,54724602085246E+018",115200,,
"1,54724602185458E+018","1,5472460218547E+018",119808,,
"1,54724602285195E+018","1,54724602285207E+018",119040,,
"1,54724602385418E+018","1,54724602385429E+018",105728,,
"1,54724602485182E+018","1,54724602485194E+018",114432,,
"1,54724602585316E+018","1,54724602585328E+018",119808,,
"1,54724602685337E+018","1,5472460268535E+018",120320,,
"1,54724602785237E+018","1,54724602785248E+018",112896,,
"1,54724602885213E+018","1,54724602885224E+018",113920,,
"1,54724602985357E+018","1,54724602985368E+018",113408,,
"1,54724603085059E+018","1,54724603085071E+018",116992,,
"1,54724603185199E+018","1,5472460318521E+018",114176,,
"1,54724603285075E+018","1,54724603285086E+018",114688,,
"1,54724603385151E+018","1,54724603385161E+018",105984,,
"1,54724603485037E+018","1,54724603485048E+018",114432,,
"1,54724603585445E+018","1,54724603585457E+018",112384,,
"1,54724603685378E+018","1,54724603685389E+018",112896,,
"1,54724603784957E+018","1,54724603784967E+018",105472,,
"1,54724603884949E+018","1,5472460388496E+018",112128,,
"1,54724603985225E+018","1,54724603985236E+018",110336,,
"1,54724604085172E+018","1,54724604085183E+018",108800,,
"1,54724604185261E+018","1,54724604185272E+018",108544,,
"1,54724604285156E+018","1,54724604285168E+018",112640,,
"1,54724604384964E+018","1,54724604384974E+018",105984,,
"1,54724604484963E+018","1,54724604484974E+018",111616,,
"1,5472460458507E+018","1,54724604585081E+018",110080,,
"1,54724604685052E+018","1,54724604685063E+018",107264,,
"1,54724604785204E+018","1,54724604785215E+018",112640,,
"1,54724604885406E+018","1,54724604885416E+018",102400,,
"1,54724604985244E+018","1,54724604985256E+018",115200,,
"1,5472460508538E+018","1,54724605085392E+018",116736,,
"1,54724605185245E+018","1,54724605185256E+018",111872,,
"1,5472460528509E+018","1,54724605285101E+018",107008,,
"1,54724605384818E+018","1,54724605384828E+018",102656,,
"1,54724605484899E+018","1,54724605484911E+018",118528,,
"1,54724605585076E+018","1,54724605585088E+018",112384,,
"1,54724605685156E+018","1,54724605685167E+018",113920,,
"1,54724605785529E+018","1,54724605785543E+018",130816,,
"1,54724605885386E+018","1,54724605885398E+018",119040,,
"1,54724605985411E+018","1,54724605985423E+018",119552,,
"1,54724606085211E+018","1,54724606085222E+018",115456,,
"1,54724606185688E+018","1,547246061857E+018",119296,,
"1,54724606285314E+018","1,54724606285325E+018",112128,,
"1,54724606384935E+018","1,54724606384946E+018",104704,,
"1,54724606485146E+018","1,54724606485157E+018",115456,,
"1,54724606585113E+018","1,54724606585125E+018",114176,,
"1,54724606685351E+018","1,54724606685363E+018",120832,,
"1,54724606785252E+018","1,54724606785263E+018",114176,,
"1,54724606884951E+018","1,54724606884962E+018",111104,,
"1,54724606984714E+018","1,54724606984725E+018",105984,,
"1,54724607084838E+018","1,54724607084849E+018",104704,,
"1,54724607184873E+018","1,54724607184883E+018",105216,,
"1,5472460728509E+018","1,54724607285101E+018",114944,,
"1,54724607385199E+018","1,54724607385211E+018",117248,,
"1,54724607485142E+018","1,54724607485154E+018",118272,,
"1,54724607684847E+018","1,5472460768486E+018",133120,,
"1,54724607784458E+018","1,54724607784468E+018",100352,,
"1,54724607790345E+018","1,54724607790354E+018",93184,,
"1,54724607890689E+018","1,547246078907E+018",107264,,
"1,5472460799095E+018","1,5472460799096E+018",101120,,
"1,54724608090745E+018","1,54724608090755E+018",99584,,
"1,54724608191108E+018","1,5472460819112E+018",119808,,
"1,54724608291266E+018","1,54724608291277E+018",104448,,
"1,54724608391111E+018","1,54724608391122E+018",113408,,
"1,54724608491319E+018","1,5472460849133E+018",114176,,
"1,54724608591462E+018","1,54724608591474E+018",119296,,
"1,54724608691623E+018","1,54724608691634E+018",116224,,
"1,54724608791698E+018","1,5472460879171E+018",118528,,
"1,54724608891689E+018","1,54724608891701E+018",119552,,
"1,54724608991516E+018","1,54724608991528E+018",126720,,
"1,54724609091371E+018","1,54724609091383E+018",111872,,
"1,54724609191373E+018","1,54724609191385E+018",121856,,
"1,54724609291526E+018","1,5472460929154E+018",136448,,
"1,54724609391634E+018","1,54724609391646E+018",119040,,
"1,54724609491597E+018","1,54724609491609E+018",120064,,
"1,54724609591562E+018","1,54724609591574E+018",119296,,
"1,54724609691527E+018","1,54724609691538E+018",110336,,
"1,54724609791372E+018","1,54724609791383E+018",109312,,
"1,54724609891376E+018","1,54724609891387E+018",106240,,
"1,5472460999141E+018","1,54724609991421E+018",115712,,
"1,54724610091723E+018","1,54724610091735E+018",120576,,
"1,54724610191666E+018","1,54724610191677E+018",107520,,
"1,54724610291494E+018","1,54724610291506E+018",114432,,
"1,54724610391545E+018","1,54724610391557E+018",117248,,
"1,54724610491282E+018","1,54724610491292E+018",103424,,
"1,5472461059115E+018","1,54724610591162E+018",118016,,
"1,54724610691391E+018","1,54724610691402E+018",109312,,
"1,5472461079128E+018","1,54724610791292E+018",118528,,
"1,54724610891413E+018","1,54724610891423E+018",100096,,
"1,5472461099142E+018","1,54724610991432E+018",116736,,
"1,54724611091573E+018","1,54724611091585E+018",114176,,
"1,54724611191696E+018","1,54724611191707E+018",116480,,
"1,5472461129152E+018","1,54724611291531E+018",111104,,
"1,54724611391717E+018","1,54724611391729E+018",115968,,
"1,547246114919E+018","1,54724611491912E+018",114176,,
"1,54724611591643E+018","1,54724611591654E+018",115456,,
"1,54724611691467E+018","1,54724611691477E+018",107776,,
"1,54724611791476E+018","1,54724611791488E+018",116992,,
"1,54724611890991E+018","1,54724611891004E+018",132352,,
"1,54724611990906E+018","1,54724611990917E+018",109056,,
"1,54724612091471E+018","1,54724612091483E+018",121856,,
"1,54724612191283E+018","1,54724612191293E+018",103680,,
"1,54724612290721E+018","1,5472461229073E+018",89088,,
"1,5472461239057E+018","1,5472461239058E+018",93952,,
"1,5472461249126E+018","1,54724612491278E+018",180736,,
"1,54724612592361E+018","1,54724612592373E+018",116224,,
"1,54724612691482E+018","1,54724612691493E+018",102912,,
"1,54724612792779E+018","1,54724612792791E+018",128000,,
"1,5472461289275E+018","1,54724612892759E+018",84480,,
"1,54724612990436E+018","1,54724612990443E+018",77568,,
"1,54724613090742E+018","1,54724613090755E+018",126208,,
"1,54724613191507E+018","1,54724613191518E+018",111616,,
"1,54724613291335E+018","1,54724613291347E+018",122624,,
"1,5472461339097E+018","1,54724613390978E+018",86784,,
"1,54724613491277E+018","1,54724613491288E+018",112128,,
"1,54724613591222E+018","1,54724613591233E+018",102656,,
"1,54724613690544E+018","1,54724613690551E+018",76544,,
"1,54724613789963E+018","1,54724613789971E+018",74752,,
"1,54724613890749E+018","1,54724613890837E+018",880640,,
"1,54724613991791E+018","1,54724613991803E+018",118272,,
"1,5472461409119E+018","1,54724614091199E+018",90624,,
"1,54724614190895E+018","1,54724614190906E+018",110848,,
"1,54724614291518E+018","1,5472461429153E+018",119296,,
"1,54724614391495E+018","1,54724614391505E+018",101376,,
"1,54724614491373E+018","1,54724614491384E+018",113152,,
"1,54724614591367E+018","1,54724614591378E+018",109824,,
"1,54724614691291E+018","1,54724614691301E+018",104448,,
"1,54724614791069E+018","1,54724614791077E+018",80896,,
"1,54724614890684E+018","1,54724614890694E+018",94976,,
